,id matches,patch,region,league_name,league_id,radiant_name,radiant_id,dire_name,dire_id,radiant_score,dire_score,first_ban_radiant,ban1,ban2,ban3,ban4,pick1,pick2,pick3,pick4,ban7,ban8,ban9,ban10,pick5,pick6,pick7,pick8,ban11,ban12,pick9,pick10,radiant_win
0,3492020253,20,7,AEF Season 2,5491,Yellow Solo Mid Reborn,,Mum I Need Tangoes!,,49,45,0,108,60,36,40,7,31,114,41,74,13,109,69,51,68,63,65,25,76,9,22,1
0,3492029184,20,5,ProDotA Cup Series,5562,Entity Gaming,53,Team HighGround,,25,17,1,47,88,31,40,64,60,87,36,63,4,92,39,9,23,13,27,81,1,46,11,1
0,3492045536,20,12,World Cyber Arena 2017 China Qualifiers,5582,TEAM MAX,44,Invictus Gaming,23,27,30,0,60,31,88,114,40,68,43,7,65,51,9,18,23,111,41,1,97,69,53,104,0
0,3492047283,20,12,Dota 2 Professional League 2016,4920,Team Waooo,79,Eclipse,24,14,33,0,40,60,107,31,92,53,7,51,13,36,6,114,111,18,41,29,43,39,11,35,0
0,3492051662,20,7,AEF Season 2,5491,Nah Bro,,Trash Tier Gaming,,36,9,1,31,75,64,40,68,71,5,107,4,47,51,36,96,7,22,9,1,70,42,95,1
0,3492108930,20,7,AEF Season 2,5491,Nah Bro,,Trash Tier Gaming,,37,22,1,31,107,64,9,68,40,7,88,75,13,36,47,27,14,81,17,1,11,18,106,1
0,3492123989,20,12,Dota 2 Professional League 2016,4920,Team Waooo,79,Eclipse,24,22,51,0,40,31,107,60,92,51,53,18,39,11,100,114,30,62,36,65,49,41,9,98,0
0,3492140928,20,5,ProDotA Cup Series,5562,New Beginning,,Phoenix,,40,10,0,36,60,40,88,53,30,107,86,13,8,61,47,72,71,65,109,22,25,4,39,1
0,3492144481,20,7,AEF Season 2,5491,Yellow Solo Mid Reborn,,Mum I Need Tangoes!,,29,13,0,108,60,36,40,7,31,114,41,74,22,68,13,23,30,43,53,25,88,39,10,1
0,3492213134,20,12,Dota 2 Professional League 2016,4920,SC,75,LYG.Gaming,77,25,18,1,65,60,31,41,88,16,68,27,55,4,74,53,7,97,54,1,47,61,106,114,1
0,3492217884,20,5,ProDotA Cup Series,5562,Phoenix,,New Beginning,,12,35,0,40,36,88,60,27,55,87,107,8,13,114,47,23,57,74,48,25,70,76,63,0
0,3492269033,20,12,World Cyber Arena 2017 China Qualifiers,5582,We.are.young,,Rock Gaming,59,15,35,0,40,60,114,31,88,36,68,27,7,23,53,51,41,65,104,76,54,107,70,16,0
0,3492315698,20,12,Dota 2 Professional League 2016,4920,SC,75,LYG.Gaming,77,21,11,0,60,88,31,65,51,68,71,87,11,4,7,40,41,76,74,57,114,22,12,9,1
0,3492365615,20,12,World Cyber Arena 2017 China Qualifiers,5582,We.are.young,,Rock Gaming,59,9,29,1,40,60,88,65,31,114,51,36,23,68,107,11,45,7,69,63,16,39,4,17,0
0,3492444865,20,12,Dota 2 Professional League 2016,4920,Team Braveheart,51,ForTheDream,30,32,21,0,65,31,88,60,9,7,87,51,27,13,109,36,16,75,47,114,43,18,15,1,1
0,3492497126,20,3,ProDotA Cup Series,5562, iPlay Esports,,Clavis Aurea,,56,30,0,31,36,40,68,7,53,114,65,82,51,92,88,71,30,41,44,12,111,9,101,1
0,3492574767,20,12,Dota 2 Professional League 2016,4920,Team Braveheart,51,ForTheDream,30,22,35,0,16,31,68,60,88,40,86,36,53,107,65,114,100,27,96,4,51,8,55,1,0
0,3492611518,20,3,ProDotA Cup Series,5562,Saiyan,,Double Dimension,56,40,24,0,40,53,36,7,31,60,68,58,47,45,61,63,69,51,9,56,13,12,114,4,1
0,3492710990,20,3,ProDotA Cup Series,5562,Double Dimension,56,Saiyan,,37,49,1,40,53,36,60,31,68,51,7,47,106,61,45,9,41,69,114,13,4,39,56,0
0,3492739583,20,3,DreamLeague season 7,5336,Vega Squadron,8,Team Empire,21,10,27,0,3,58,68,45,31,53,7,78,40,47,18,70,75,69,12,80,106,39,9,4,0
0,3492820352,20,3,DreamLeague season 7,5336,Team Empire,21,Vega Squadron,8,45,20,0,58,7,31,88,68,78,45,51,40,69,47,111,87,65,16,8,35,63,25,41,1
0,3492906848,20,3,ProDotA Cup Series,5562,Gambit Esports,9,No Creativity,66,27,27,0,40,58,53,31,68,69,64,51,13,60,65,18,41,7,55,9,47,39,36,114,1
0,3492923816,20,3,DreamLeague season 7,5336,Virtus.pro,18,Vega Squadron,8,27,16,0,58,31,40,68,7,60,84,3,18,53,36,114,97,78,54,47,63,35,45,49,1
0,3492992150,20,3,DreamLeague season 7,5336,Virtus.pro,18,Vega Squadron,8,34,30,1,7,58,68,60,31,53,16,18,69,40,88,4,45,107,27,65,35,63,12,41,1
0,3492999254,20,3,ProDotA Cup Series,5562,Gambit Esports,9,No Creativity,66,14,36,0,53,58,40,31,68,69,64,65,51,55,60,63,41,7,104,42,47,46,25,13,0
0,3493059128,20,3,ProDotA Cup Series,5562,Gambit Esports,9,No Creativity,66,35,16,0,40,58,53,31,68,51,87,65,7,63,60,55,41,16,95,12,47,39,9,29,1
0,3493447866,20,12,Dota 2 Professional League 2016,4920,LYG.Gaming,77,,,30,14,0,107,88,65,60,53,7,101,64,34,16,77,41,40,71,76,35,18,13,95,51,1
0,3493511995,20,12,Dota 2 Professional League 2016,4920,LYG.Gaming,77,,,35,41,0,107,88,65,60,7,51,40,64,34,76,36,11,101,47,39,97,1,104,109,33,1
0,3493616866,20,12,Dota 2 Professional League 2016,4920,CAVALRY,70,Team VDuoBao,81,30,46,0,88,107,60,40,31,114,7,69,18,68,63,65,51,100,86,41,47,39,36,43,0
0,3493712435,20,12,Dota 2 Professional League 2016,4920,CAVALRY,70,Team VDuoBao,81,7,29,1,31,88,65,60,114,16,112,40,68,36,107,51,86,7,47,49,27,9,75,4,0
0,3493730699,20,7,AEF Season 2,5491,Equinox,,Thunder Chickens,,19,38,1,31,40,60,88,68,41,103,38,114,74,7,22,64,51,9,49,36,4,1,82,0
0,3493733583,20,12,World Cyber Arena 2017 China Qualifiers,5582,VGJ Thunder,15,Eclipse,24,23,14,0,107,53,60,31,92,23,63,51,6,13,40,36,27,28,102,76,15,35,54,43,1
0,3493763768,20,7,AEF Season 2,5491,Tempest,,Greedy Goblins,,18,35,0,31,113,88,60,7,51,87,68,36,13,40,4,47,97,86,9,74,63,114,72,0
0,3493780222,20,12,Dota 2 Professional League 2016,4920,SC,75,We.are.young,,41,22,0,88,31,40,60,107,68,41,65,75,23,87,36,71,114,74,61,86,55,26,9,1
0,3493799821,20,7,AEF Season 2,5491,Thunder Chickens,,Equinox,,11,39,0,31,60,40,36,88,90,28,65,63,54,74,35,20,112,39,13,8,6,72,93,0
0,3493823268,20,12,World Cyber Arena 2017 China Qualifiers,5582,VGJ Thunder,15,Eclipse,24,23,11,0,107,53,43,31,60,23,40,57,76,27,63,114,86,87,7,36,47,1,49,15,1
0,3493835843,20,7,AEF Season 2,5491,Robot House,,No Lich Gaming,,43,26,1,69,60,88,40,31,7,64,51,106,36,47,13,41,9,109,16,80,50,18,112,0
0,3493843675,20,7,AEF Season 2,5491,Greedy Goblins,,Tempest,,16,17,0,113,31,60,88,68,7,64,16,55,46,41,114,108,74,40,54,28,4,23,1,1
0,3493873201,20,12,Dota 2 Professional League 2016,4920,We.are.young,,SC,75,29,7,1,88,31,65,60,40,71,68,7,114,55,4,36,51,16,1,54,87,47,46,106,1
0,3493890399,20,7,AEF Season 2,5491,Thunder Chickens,,Equinox,,13,35,0,31,88,60,65,41,68,36,7,74,103,13,51,104,110,23,95,46,25,34,113,0
0,3493916568,20,12,WCA Tournament Platform Classic,5418,CDEC Gaming,73,ForTheDream,30,32,31,1,88,31,60,53,40,51,9,114,23,36,13,41,27,87,4,57,16,43,76,25,0
0,3493948513,20,7,AEF Season 2,5491,Robot House,,No Lich Gaming,,27,16,0,40,31,106,69,60,68,88,7,65,41,64,80,36,101,29,8,27,47,74,46,1
0,3493951694,20,12,Dota 2 Professional League 2016,4920,Rock Gaming,59,Newbee.Young,47,20,32,0,53,31,88,60,40,68,51,16,7,47,9,13,39,4,18,57,27,104,22,69,0
0,3494040673,20,12,World Cyber Arena 2017 China Qualifiers,5582,ForTheDream,30,CDEC Gaming,73,37,22,0,88,31,9,60,40,36,68,114,57,41,53,51,107,27,55,39,69,18,104,70,1
0,3494041306,20,7,AEF Season 2,5491,Robot House,,No Lich Gaming,,40,38,0,88,69,60,31,40,68,7,51,13,106,18,81,65,87,41,9,42,47,17,25,0
0,3494068578,20,12,Dota 2 Professional League 2016,4920,Newbee.Young,47,Rock Gaming,59,13,37,0,40,88,60,53,31,69,7,104,47,36,76,13,114,107,30,63,39,43,74,4,0
0,3494167102,20,12,Dota 2 Professional League 2016,4920,We.are.young,,,,12,27,0,107,60,88,31,7,40,65,111,36,16,59,51,75,47,23,8,55,109,97,63,0
0,3494213557,20,3,ProDotA Cup Series,5562,TEAMMORIARTY,,,,16,39,1,36,91,60,58,40,64,51,65,45,88,114,63,47,68,54,6,27,61,86,78,0
0,3494276380,20,12,Dota 2 Professional League 2016,4920,We.are.young,,,,34,15,0,107,60,16,88,31,36,7,57,47,65,76,4,69,100,86,39,18,1,10,12,1
0,3494333051,20,3,WellPlay Invitational by VitalBet,4669,M19,34,Double Dimension,56,35,29,0,36,31,71,58,60,40,64,53,66,107,13,7,18,86,32,39,98,88,63,55,1
0,3494361993,20,3,ProDotA Cup Series,5562,Clavis Aurea,,The Brestomans,,34,26,1,40,36,65,31,64,60,13,71,92,9,66,18,111,69,42,82,4,108,114,7,1
0,3494440498,20,3,WellPlay Invitational by VitalBet,4669,Double Dimension,56,M19,34,13,32,0,60,31,58,40,53,114,28,18,107,45,88,66,36,68,111,9,7,61,51,56,0
0,3494719762,20,3,ProDotA Cup Series,5562,x-bet.co,,SFTe-SPORTS,25,24,42,1,88,31,68,40,64,107,37,66,77,9,59,114,51,49,15,65,12,63,1,4,0
0,3495146343,20,12,Dota 2 Professional League 2016,4920,We.are.young,,Rock Gaming,59,1,16,0,40,88,65,60,31,36,7,69,107,114,51,27,86,23,45,63,47,53,13,41,0
0,3495179289,20,12,Dota 2 Professional League 2016,4920,We.are.young,,Rock Gaming,59,11,21,0,40,60,65,88,31,13,51,69,47,27,107,23,36,114,6,25,71,45,62,53,0
0,3495242720,20,12,Dota 2 Professional League 2016,4920,Vici Gaming Potential,58,LYG.Gaming,77,27,20,1,40,60,65,92,31,7,51,69,54,61,77,36,101,114,70,9,39,17,49,11,1
0,3495311476,20,12,Dota 2 Professional League 2016,4920,Vici Gaming Potential,58,LYG.Gaming,77,28,6,0,31,40,60,65,88,114,92,9,36,4,112,57,97,86,8,2,39,106,76,15,1
0,3495349751,20,5,ProDotA Cup Series,5562,Genesis,,Happy Feet,41,34,36,0,53,40,47,60,88,31,7,13,36,4,27,46,1,86,16,98,63,70,9,114,0
0,3495403394,20,12,Dota 2 Professional League 2016,4920,CAVALRY,70,LYG.Gaming,77,13,28,1,40,60,65,31,88,51,7,13,114,11,36,101,54,68,87,81,107,46,69,12,0
0,3495415703,20,12,World Cyber Arena 2017 China Qualifiers,5582,TEAM MAX,44,We.are.young,,30,3,0,40,31,36,60,88,68,51,13,87,47,63,41,9,92,23,54,76,114,74,43,1
0,3495420139,20,7,AEF Season 2,5491,Fox Gaming,,Generation of Miracles,,16,34,0,74,60,91,53,7,88,68,9,27,41,23,18,43,79,40,48,34,69,28,33,0
0,3495438321,20,5,ProDotA Cup Series,5562,Genesis,,Happy Feet,41,29,6,0,47,88,40,13,31,60,27,71,36,65,18,39,53,55,1,109,15,34,7,76,1
0,3495466336,20,12,Dota 2 Professional League 2016,4920,CAVALRY,70,LYG.Gaming,77,16,24,1,40,60,65,31,88,51,7,36,114,68,9,87,101,111,11,13,1,70,18,93,0
0,3495473381,20,12,World Cyber Arena 2017 China Qualifiers,5582,TEAM MAX,44,We.are.young,,18,8,0,40,31,51,60,88,68,43,65,111,107,86,41,23,90,8,18,35,104,13,57,1
0,3495535908,20,5,ProDotA Cup Series,5562,Phoenix,,The Mongolz,,13,32,1,88,60,31,40,107,7,53,65,94,63,114,36,111,5,59,9,4,25,13,6,0
0,3495551618,20,12,Dota 2 Professional League 2016,4920,SC,75,,,15,24,0,16,31,65,40,60,68,41,97,1,9,8,107,71,87,95,18,106,74,76,47,0
0,3495606276,20,5,ProDotA Cup Series,5562,The Mongolz,,Phoenix,,28,11,0,88,60,31,40,107,90,45,75,104,7,34,59,4,114,48,46,51,91,97,14,1
0,3495640906,20,12,Dota 2 Professional League 2016,4920,,,SC,75,47,33,1,107,31,65,60,7,88,68,71,1,74,40,47,41,101,9,18,76,106,34,17,1
0,3495647392,20,12,World Cyber Arena 2017 China Qualifiers,5582,CDEC Gaming,73,Eclipse,24,8,21,0,60,40,88,31,51,16,68,90,65,114,53,36,57,15,81,18,13,76,9,39,0
0,3495751263,20,12,World Cyber Arena 2017 China Qualifiers,5582,Eclipse,24,CDEC Gaming,73,15,25,0,90,31,88,40,114,65,60,63,104,36,7,75,64,30,41,102,47,43,76,45,0
0,3495787622,20,12,Dota 2 Professional League 2016,4920,ULrica-,,Newbee.Young,47,18,48,0,88,60,65,31,7,40,23,86,57,104,69,75,27,13,114,39,63,47,12,49,0
0,3495810578,20,5,ProDotA Cup Series,5562,Ten Twenty,50,Happy Feet,41,27,30,0,40,88,92,114,31,23,13,9,41,63,69,65,26,60,97,36,104,12,4,8,0
0,3495890917,20,12,World Cyber Arena 2017 China Qualifiers,5582,Eclipse,24,CDEC Gaming,73,22,32,1,114,40,60,90,31,16,9,69,1,65,23,76,68,51,57,11,41,43,4,46,0
0,3495903252,20,12,Dota 2 Professional League 2016,4920,ULrica-,,Newbee.Young,47,19,34,1,88,31,40,60,65,7,75,9,23,57,114,13,104,71,63,70,86,76,73,36,0
0,3495930168,20,5,ProDotA Cup Series,5562,Happy Feet,41,Ten Twenty,50,42,37,0,114,88,13,31,40,86,60,36,7,4,47,106,39,100,63,69,87,9,83,64,1
0,3496841517,20,16,ESL India Premiership - 2017 Edition,5407,Team Buriza,,xRG Gaming,,37,17,1,88,60,40,47,31,87,7,51,114,13,74,36,108,27,1,4,25,39,34,22,1
0,3496856096,20,12,Dota 2 Professional League 2016,4920,Team Waooo,79,Team VDuoBao,81,35,33,0,60,31,65,40,88,51,68,53,13,114,39,18,47,100,108,43,41,109,56,81,1
0,3496906573,20,16,ESL India Premiership - 2017 Edition,5407,Signify,87,~White Shadows~,,26,5,0,107,36,88,40,31,26,8,97,44,13,114,86,53,84,58,34,41,17,1,92,1
0,3496925378,20,12,Dota 2 Professional League 2016,4920,Team Waooo,79,Team VDuoBao,81,36,38,1,60,31,53,88,40,16,86,68,81,23,41,35,112,107,47,15,65,8,22,1,0
0,3497015029,20,12,Dota 2 Professional League 2016,4920,CAVALRY,70,ForTheDream,30,30,41,1,60,57,40,31,88,27,9,114,36,65,87,92,107,50,55,43,104,8,4,39,0
0,3497019366,20,16,ESL India Premiership - 2017 Edition,5407,Akatsuki,,Buriza Youth ,,31,11,1,31,60,40,47,90,27,23,57,99,36,45,2,7,14,114,34,9,13,70,22,1
0,3497051319,20,5,ProDotA Cup Series,5562,ALPHA Red,,New Beginning,,25,34,0,40,88,36,60,27,31,114,13,53,69,58,1,107,71,65,54,47,15,39,12,0
0,3497087308,20,16,ESL India Premiership - 2017 Edition,5407,Aggressive 5,,Team Buriza,,33,45,0,40,34,60,51,31,88,64,7,93,47,46,74,36,45,104,114,39,8,9,113,1
0,3497098446,20,12,Dota 2 Professional League 2016,4920,ForTheDream,30,CAVALRY,70,31,13,0,40,60,107,88,65,27,23,68,18,9,36,47,63,51,114,76,4,39,81,13,1
0,3497124863,20,7,AEF Season 2,5491,Mavericks,,Sweet Original Name,,23,19,1,36,31,7,71,60,108,30,64,95,77,18,74,8,65,111,17,54,13,70,43,0
0,3497126957,20,7,AEF Season 2,5491,Team Question,,Dan Schneider,,23,14,0,63,31,40,60,27,7,64,16,74,101,34,45,102,36,8,71,46,25,9,82,1
0,3497130005,20,7,AEF Season 2,5491,IM Ridiculously Strong,,Skatemasters,,34,44,1,92,43,31,60,88,107,68,53,13,61,22,40,4,64,33,106,35,9,76,11,0
0,3497131400,20,5,ProDotA Cup Series,5562,New Beginning,,ALPHA Red,,30,18,0,88,60,31,36,7,27,40,86,63,53,114,71,23,92,65,102,54,47,41,19,1
0,3497133842,20,12,World Cyber Arena 2017 China Qualifiers,5582,Rock Gaming,59,Invictus Gaming,23,30,34,1,43,31,107,60,114,65,40,102,88,76,41,4,7,104,1,79,36,37,74,87,0
0,3497158478,20,12,Dota 2 Professional League 2016,4920,Eclipse,24,SC,75,19,19,1,107,60,88,31,40,7,65,51,64,36,45,1,87,27,9,54,13,109,43,12,1
0,3497186709,20,7,AEF Season 2,5491,Team Question,,Dan Schneider,,37,52,0,7,31,36,60,64,27,78,51,74,5,71,82,84,22,77,41,18,39,40,43,1
0,3497209887,20,7,AEF Season 2,5491,Mavericks,,Sweet Original Name,,32,20,1,36,31,7,71,40,69,86,75,95,77,70,8,92,20,44,9,68,74,41,43,1
0,3497210298,21,3,SL i-League Invitational Season 3,5579,SG e-sports team,54,Vici Gaming,11,28,14,0,68,53,31,40,88,7,64,36,87,45,106,69,49,110,13,41,97,89,114,113,1
0,3497226047,20,16,ESL India Premiership - 2017 Edition,5407,Akatsuki,,Signify,87,10,35,1,65,36,31,40,7,51,112,26,8,18,76,25,9,13,4,34,41,46,10,1,0
0,3497228158,20,12,Dota 2 Professional League 2016,4920,SC,75,Eclipse,24,50,34,0,60,31,107,88,40,104,87,7,64,36,45,1,74,53,72,68,41,51,18,58,0
0,3497234951,20,7,AEF Season 2,5491,Skatemasters,,IM Ridiculously Strong,,29,16,0,92,43,31,60,88,107,68,40,22,33,35,61,58,64,81,97,44,36,114,46,1
0,3497238141,20,12,World Cyber Arena 2017 China Qualifiers,5582,Rock Gaming,59,Invictus Gaming,23,9,19,1,43,31,40,60,107,7,37,55,41,88,68,8,18,70,65,27,76,47,106,36,0
0,3497246460,20,5,ProDotA Cup Series,5562,Happy Feet,41,Entity Gaming,53,44,19,0,31,88,60,7,13,27,16,40,23,47,9,1,63,86,36,68,41,106,4,17,1
0,3497292781,20,7,AEF Season 2,5491,Mavericks,,Sweet Original Name,,39,21,1,36,31,7,40,71,27,108,75,70,77,95,8,74,53,88,47,114,109,54,44,1
0,3497316719,20,12,World Cyber Arena 2017 China Qualifiers,5582,VGJ Thunder,15,ForTheDream,30,12,30,1,107,57,7,60,31,23,40,104,63,50,43,68,27,36,114,86,77,53,55,9,0
0,3497321153,21,3,SL i-League Invitational Season 3,5579,SG e-sports team,54,Vici Gaming,11,31,13,0,68,53,31,40,88,7,87,43,65,113,1,45,25,111,108,114,15,109,69,12,1
0,3497322750,20,16,ESL India Premiership - 2017 Edition,5407,Buriza Youth ,,~White Shadows~,,52,47,0,71,60,28,31,27,16,55,23,40,54,47,18,87,38,36,34,8,114,56,67,0
0,3497337001,20,5,ProDotA Cup Series,5562,Entity Gaming,53,Happy Feet,41,28,23,1,60,88,31,7,27,87,16,13,65,36,23,40,4,100,9,18,47,98,102,29,1
0,3497339411,20,12,Dota 2 Professional League 2016,4920,Team Braveheart,51,We.are.young,,23,23,0,51,31,88,60,40,68,41,71,53,65,27,16,23,9,43,13,57,97,114,108,0
0,3497435515,20,12,Dota 2 Professional League 2016,4920,Team Braveheart,51,We.are.young,,27,36,0,51,31,88,60,40,86,13,65,36,63,71,62,107,7,104,114,87,54,46,93,0
0,3497436344,20,12,World Cyber Arena 2017 China Qualifiers,5582,VGJ Thunder,15,ForTheDream,30,18,26,1,40,57,31,60,23,107,27,92,43,55,102,63,36,49,114,65,70,104,9,54,0
0,3497477178,20,16,ESL India Premiership - 2017 Edition,5407,~White Shadows~,,Team Buriza,,12,47,1,71,27,51,60,7,88,34,64,40,36,17,114,87,16,14,39,67,4,1,18,0
0,3497486752,21,3,SL i-League Invitational Season 3,5579,Team Liquid,16,Mineski.???,6,21,20,0,7,31,91,88,60,40,107,36,58,68,9,55,66,30,45,94,6,1,61,73,1
0,3497499387,20,5,ProDotA Cup Series,5562,The Mongolz,,ThePrime.NND,,19,37,0,65,60,88,31,27,40,107,13,36,53,114,55,87,7,9,81,104,18,108,94,0
0,3497545695,20,12,Dota 2 Professional League 2016,4920,ULrica-,,,,11,31,1,53,65,7,60,31,107,97,104,114,8,36,43,47,28,112,63,49,4,73,1,0
0,3497598697,20,16,ESL India Premiership - 2017 Edition,5407,xRG Gaming,,Akatsuki,,24,35,0,40,60,36,88,90,51,27,99,114,4,47,2,70,14,9,34,18,45,95,7,0
0,3497600703,20,5,ProDotA Cup Series,5562,The Mongolz,,ThePrime.NND,,46,57,1,60,65,31,88,40,27,13,91,114,81,53,95,36,32,71,106,55,108,78,12,0
0,3497609020,20,5,ProDotA Cup Series,5562,Genesis,,Team HighGround,,37,38,0,88,13,60,31,64,27,53,65,40,8,36,63,47,71,23,15,41,4,61,99,0
0,3497638155,20,12,Dota 2 Professional League 2016,4920,,,ULrica-,,28,49,0,53,60,31,65,7,97,84,114,36,47,40,30,64,13,76,75,15,1,88,8,0
0,3497644587,21,3,SL i-League Invitational Season 3,5579,Mineski.???,6,Team Liquid,16,7,24,0,88,7,31,45,40,60,13,91,61,98,73,68,58,66,114,18,106,95,16,94,0
0,3497726311,20,5,ProDotA Cup Series,5562,Genesis,,Team HighGround,,29,34,0,60,31,40,13,88,7,75,51,15,53,63,8,28,47,54,111,92,4,59,61,0
0,3497736028,20,16,ESL India Premiership - 2017 Edition,5407,Akatsuki,,Team Buriza,,41,29,1,114,90,36,88,60,51,34,87,17,4,67,18,31,93,71,13,65,1,55,54,1
0,3497783131,21,3,SL i-League Invitational Season 3,5579,Team Liquid,16,SG e-sports team,54,32,12,0,91,64,40,7,88,60,66,5,9,53,56,45,29,36,54,114,47,46,106,74,1
0,3497871676,21,3,SL i-League Invitational Season 3,5579,SG e-sports team,54,Team Liquid,16,11,31,0,64,91,9,53,7,40,68,66,1,60,63,88,62,107,29,70,106,46,48,80,0
0,3498569145,20,12,Dota 2 Professional League 2016,4920,SC,75,Team Waooo,79,14,27,0,88,31,65,60,53,7,27,51,4,18,47,74,43,68,63,41,39,104,13,14,0
0,3498586387,20,5,ProDotA Cup Series,5562,Phoenix,,ThePrime.NND,,29,38,0,65,88,53,60,31,107,40,4,34,114,7,13,64,45,41,108,100,36,69,35,0
0,3498634333,20,12,Dota 2 Professional League 2016,4920,SC,75,Team Waooo,79,22,28,0,65,31,88,60,53,107,55,27,43,18,1,74,106,47,30,8,7,114,32,72,0
0,3498676918,20,5,ProDotA Cup Series,5562,Phoenix,,ThePrime.NND,,19,35,0,65,88,53,60,31,40,7,36,45,68,59,64,13,114,87,27,104,1,81,25,0
0,3498697474,20,12,Dota 2 Professional League 2016,4920,Vici Gaming Potential,58,ULrica-,,29,19,0,53,31,88,40,60,114,92,65,63,47,36,7,13,16,102,70,17,109,12,76,1
0,3498783576,20,12,Dota 2 Professional League 2016,4920,Vici Gaming Potential,58,ULrica-,,23,8,0,65,40,31,68,114,60,13,107,47,30,43,27,50,75,109,104,34,36,12,98,1
0,3498864995,20,12,World Cyber Arena 2017 China Qualifiers,5582,VGJ Thunder,15,TEAM MAX,44,25,16,0,31,40,88,51,60,7,43,68,49,111,18,23,27,13,1,81,4,45,65,57,1
0,3498922045,20,12,Dota 2 Professional League 2016,4920,Team VDuoBao,81,,,19,11,0,31,60,88,40,107,16,68,7,13,63,75,104,47,101,6,34,18,51,44,45,1
0,3498937877,20,12,World Cyber Arena 2017 China Qualifiers,5582,TEAM MAX,44,VGJ Thunder,15,13,29,0,31,60,43,88,40,45,85,107,27,63,87,47,86,62,41,61,106,99,17,36,0
0,3498943075,21,3,SL i-League Invitational Season 3,5579,Newbee,12,compLexity Gaming,31,16,26,0,40,91,31,53,7,51,13,66,60,106,88,54,90,92,114,65,17,12,47,63,0
0,3499005245,20,12,Dota 2 Professional League 2016,4920,Team Braveheart,51,ULrica-,,24,16,0,40,31,88,60,7,92,51,65,9,57,114,47,8,50,29,109,17,34,39,36,1
0,3499021213,21,3,SL i-League Invitational Season 3,5579,Newbee,12,compLexity Gaming,31,26,36,0,40,91,31,66,7,51,13,92,65,106,47,54,110,112,41,16,75,35,43,45,0
0,3499029593,20,12,World Cyber Arena 2017 China Qualifiers,5582,CDEC Gaming,73,Rock Gaming,59,29,10,1,102,31,53,40,114,60,65,63,57,54,88,75,76,104,41,87,47,68,13,64,1
0,3499078379,20,12,Dota 2 Professional League 2016,4920,Team Braveheart,51,ULrica-,,31,11,0,40,31,7,114,60,88,68,9,77,4,65,57,71,100,81,108,46,76,8,98,1
0,3499115506,20,12,World Cyber Arena 2017 China Qualifiers,5582,Rock Gaming,59,CDEC Gaming,73,18,17,1,40,102,88,53,31,68,16,69,1,36,63,114,9,107,57,39,43,46,15,25,0
0,3499189988,21,3,SL i-League Invitational Season 3,5579,Team Secret,1,Natus Vincere,17,29,6,0,66,60,88,51,19,31,69,90,4,40,65,36,107,71,106,15,70,109,81,80,1
0,3499205642,20,12,Dota 2 Professional League 2016,4920,CAVALRY,70,We.are.young,,23,11,0,88,60,65,31,40,51,114,71,36,47,53,30,49,9,11,76,87,86,15,61,1
0,3499300889,20,5,ProDotA Cup Series,5562,Ten Twenty,50,Entity Gaming,53,17,27,0,60,114,92,13,31,87,53,65,4,88,54,40,63,23,66,98,39,76,95,106,0
0,3499304571,20,12,Dota 2 Professional League 2016,4920,CAVALRY,70,We.are.young,,21,10,0,88,60,65,31,40,51,90,114,36,61,47,7,78,13,43,62,87,4,74,1,1
0,3499317276,20,3,SL i-League Invitational Season 3,5579,Natus Vincere,17,Team Secret,1,24,11,0,60,88,51,66,7,45,107,111,61,91,59,63,58,65,41,12,43,106,36,25,1
0,3499409203,20,5,ProDotA Cup Series,5562,Entity Gaming,53,Ten Twenty,50,27,47,0,114,60,13,31,40,36,27,23,45,12,47,53,107,92,8,72,65,108,25,55,0
0,3499441200,21,3,SL i-League Invitational Season 3,5579,Natus Vincere,17,Team Secret,1,40,37,0,60,66,58,88,51,107,45,111,61,91,59,18,12,108,69,73,63,70,98,68,1
0,3499706053,21,3,SL i-League Invitational Season 3,5579,Natus Vincere,17,compLexity Gaming,31,40,18,1,7,40,91,31,60,71,53,58,106,63,13,36,64,30,15,81,39,61,25,75,1
0,3499794356,21,3,SL i-League Invitational Season 3,5579,Natus Vincere,17,compLexity Gaming,31,15,22,0,31,91,40,92,7,60,45,66,64,58,61,56,5,38,36,35,81,106,4,39,0
0,3499877802,21,3,SL i-League Invitational Season 3,5579,Natus Vincere,17,compLexity Gaming,31,12,31,1,91,31,66,40,58,7,13,51,106,63,54,36,112,111,81,59,45,61,25,53,0
0,3500466561,20,16,ESL India Premiership - 2017 Edition,5407,Signify,87,Aggressive 5,,49,42,1,88,108,31,69,60,40,51,53,27,55,13,65,64,39,16,50,8,36,4,63,0
0,3500681821,21,3,SL i-League Invitational Season 3,5579,Mineski.???,6,Vici Gaming,11,23,17,1,53,60,23,58,40,28,3,51,61,9,68,36,43,92,29,34,6,1,87,17,1
0,3500719963,20,16,ESL India Premiership - 2017 Edition,5407,Akatsuki,,Signify,87,4,37,1,53,36,60,31,90,20,114,57,44,51,18,4,108,70,39,27,13,88,74,107,0
0,3500808603,21,3,SL i-League Invitational Season 3,5579,Mineski.???,6,Vici Gaming,11,30,18,1,53,58,23,60,40,88,45,51,87,106,61,41,100,111,9,1,97,4,92,12,1
0,3500820904,20,5,ESL India Premiership - 2017 Edition,5407,Signify,87,Akatsuki,,36,17,0,39,31,51,114,60,86,55,111,59,28,36,18,9,88,16,34,41,67,4,46,1
