,match_id,start_time,radiant_team_id,radiant_score,dire_team_id,dire_score,radiant_win
1031,3275183011,1498477520,46.0,30,2006913.0,26,False
1032,3275206476,1498478239,2581813.0,35,4372767.0,12,True
1033,3275248394,1498479480,543897.0,46,350190.0,35,True
1034,3275276589,1498480294,464103.0,35,111474.0,12,True
1035,3275297767,1498480894,4592777.0,30,4425117.0,12,True
1036,3275340129,1498482089,4372767.0,51,4593848.0,39,True
1037,3275351174,1498482399,2621843.0,48,2790766.0,47,True
1038,3275399089,1498483855,4593831.0,35,3152713.0,17,True
1039,3275405570,1498484015,3326875.0,14,2108395.0,40,False
1040,3275412980,1498484204,464103.0,39,26.0,37,True
1041,3275492852,1498486426,350190.0,34,4425527.0,12,True
1042,3275546909,1498487994,36.0,28,4100699.0,22,True
1043,3275549361,1498488061,1964407.0,10,2621843.0,33,False
1044,3275553729,1498488185,3704482.0,34,111474.0,14,True
1045,3275563733,1498488471,1838315.0,32,4703773.0,15,True
1046,3275667950,1498491622,3704482.0,8,26.0,30,False
1047,3275683703,1498492124,1838315.0,22,111474.0,22,True
1048,3275686186,1498492205,46.0,33,4592777.0,13,True
1049,3275689511,1498492310,2790766.0,42,4100699.0,48,True
1050,3275695734,1498492508,4704126.0,35,4151852.0,24,True
1051,3275738929,1498493958,4652711.0,6,2672298.0,25,False
1052,3275764122,1498494832,4186376.0,51,4593831.0,50,False
1053,3275790914,1498495782,4429098.0,35,2621843.0,34,True
1054,3275808176,1498496392,3963419.0,6,3.0,20,False
1055,3275808794,1498496413,1905619.0,19,4251435.0,34,False
1056,3275810358,1498496467,464103.0,29,3152713.0,15,True
1057,3275824679,1498496990,3786981.0,23,3715574.0,23,False
1058,3275825273,1498497013,3747060.0,17,3477208.0,32,False
1059,3275836033,1498497410,2006913.0,26,1964407.0,8,True
1060,3275918719,1498500913,3214108.0,19,3714164.0,3,True
1061,3275918851,1498500919,4328182.0,41,4703773.0,15,True
1062,3275921467,1498501033,36.0,31,4425117.0,18,True
1063,3275927474,1498501287,2967569.0,20,4324365.0,35,False
1064,3275929302,1498501366,4372042.0,27,3724222.0,35,False
1065,3275931259,1498501448,4592777.0,9,2006913.0,23,False
1066,3275933008,1498501523,3152713.0,10,3704482.0,26,False
1067,3275935059,1498501609,4704126.0,29,3477208.0,39,False
1068,3276010559,1498504905,2512249.0,31,4653139.0,17,True
1069,3276013632,1498505032,36.0,14,46.0,27,False
1070,3276014675,1498505076,2790766.0,20,4425117.0,25,False
1071,3276025150,1498505523,1838315.0,17,26.0,50,False
1072,3276025304,1498505530,111474.0,32,4703773.0,18,True
1073,3276025580,1498505543,4372042.0,37,3714164.0,9,True
1074,3276027917,1498505646,3786981.0,42,4324365.0,36,False
1075,3276054262,1498506855,3715574.0,28,4652711.0,14,True
1076,3276084732,1498508275,4100699.0,17,2621843.0,26,False
1077,3276090822,1498508563,4251435.0,29,4653139.0,12,True
1078,3276098324,1498508920,2512249.0,11,3.0,19,False
1079,3276104603,1498509230,4328182.0,9,4593831.0,33,False
1080,3276105966,1498509296,1964407.0,16,4429098.0,26,False
1081,3276111372,1498509560,464103.0,18,4186376.0,31,False
1082,3276129449,1498510505,2967569.0,33,3747060.0,19,True
1083,3276156941,1498512006,4151852.0,35,2672298.0,27,False
1084,3276160699,1498512218,3963419.0,6,3214108.0,23,False
1085,3276169834,1498512744,1905619.0,31,3724222.0,18,True
1086,3276224443,1498516289,3963419.0,6,4372042.0,28,False
1087,3276226816,1498516463,2967569.0,10,4704126.0,34,False
1088,3276229201,1498516632,3214108.0,26,3.0,6,True
1089,3276246388,1498517891,2672298.0,13,3715574.0,18,False
1090,3276278414,1498520415,4324365.0,25,4652711.0,13,True
1091,3276279242,1498520480,4653139.0,21,3724222.0,9,True
1092,3276281606,1498520670,1905619.0,38,3714164.0,27,True
1093,3276294301,1498521678,3786981.0,32,3747060.0,13,True
1094,3276330348,1498524444,3963419.0,10,1905619.0,24,False
1095,3276333514,1498524673,4251435.0,11,2512249.0,38,False
1096,3276365045,1498526926,3747060.0,27,4652711.0,30,True
1097,3276376431,1498527699,4151852.0,12,3477208.0,28,False
1098,3276384723,1498528245,2512249.0,31,3724222.0,13,True
1099,3276392063,1498528715,4251435.0,42,3.0,17,True
1100,3276393333,1498528794,1520578.0,9,4646830.0,24,False
1101,3276393537,1498528808,2581813.0,33,3326875.0,18,True
1102,3276393725,1498528820,15.0,25,726228.0,14,True
1103,3276395433,1498528928,543897.0,41,3659536.0,24,True
1104,3276431065,1498531168,4704126.0,32,3786981.0,12,True
1105,3276432556,1498531260,4151852.0,39,3715574.0,25,True
1106,3276441192,1498531789,3963419.0,20,4653139.0,33,False
1107,3276453310,1498532542,3331948.0,30,3547682.0,17,True
1108,3276455223,1498532657,4372767.0,23,350190.0,39,False
1109,3276456688,1498532749,4372042.0,34,3214108.0,21,True
1110,3276461749,1498533047,4.0,23,3325252.0,27,False
1111,3276481968,1498534275,2108395.0,23,3725701.0,20,True
1112,3276494966,1498535074,2967569.0,5,3477208.0,18,False
1113,3276519753,1498536555,2640025.0,32,2626685.0,15,True
1114,3276522925,1498536730,726228.0,18,3547682.0,49,False
1115,3276529430,1498537082,4324365.0,5,2672298.0,10,False
1116,3276531419,1498537187,2512249.0,25,3714164.0,11,True
1117,3276543914,1498537860,1905619.0,10,3214108.0,37,False
1118,3276548322,1498538098,4425527.0,24,543897.0,27,False
1119,3276550251,1498538206,2581813.0,20,3725701.0,27,False
1120,3276550380,1498538215,3786981.0,11,3477208.0,31,False
1121,3276585443,1498540089,4151852.0,22,2967569.0,30,False
1122,3276594961,1498540569,4.0,21,1520578.0,22,False
1123,3276616978,1498541670,2626685.0,38,3331948.0,20,True
1124,3276619671,1498541797,4593848.0,5,3326875.0,21,False
1125,3276630734,1498542322,2108395.0,23,3659536.0,31,False
1126,3276678806,1498544603,4593848.0,12,3725701.0,37,False
1127,3276680686,1498544691,15.0,24,3325252.0,13,True
1128,3276692247,1498545213,2640025.0,29,4646830.0,27,True
1129,3276727833,1498546792,4425527.0,21,3659536.0,27,False
1130,3276779761,1498548971,2581813.0,18,2108395.0,27,False
1131,3276799406,1498549753,3331948.0,12,4646830.0,31,False
1132,3276816257,1498550403,3547682.0,43,3325252.0,46,False
1133,3276818595,1498550491,4429098.0,30,4100699.0,22,True
1134,3276819192,1498550513,4186376.0,26,3704482.0,11,True
1135,3276819345,1498550520,1964407.0,32,4592777.0,27,True
1136,3276820653,1498550570,1838315.0,26,3152713.0,6,True
1137,3276828390,1498550864,543897.0,20,4372767.0,19,True
1138,3276896729,1498553425,15.0,30,4.0,21,True
1139,3276908672,1498553853,4328182.0,6,111474.0,21,False
1140,3276934942,1498554816,4703773.0,13,26.0,27,False
1141,3276935233,1498554827,2621843.0,28,4425117.0,11,True
1142,3276940060,1498555002,350190.0,34,3326875.0,21,True
1143,3276945212,1498555186,2790766.0,20,46.0,33,False
1144,3276957488,1498555617,2640025.0,14,1520578.0,29,False
1145,3277009111,1498557407,1838315.0,26,4186376.0,5,True
1146,3277010065,1498557438,726228.0,24,2626685.0,24,True
1147,3277032932,1498558143,4593831.0,35,464103.0,16,True
1148,3277054034,1498558827,1964407.0,31,4100699.0,34,False
1149,3277066837,1498559264,2581813.0,12,3659536.0,33,False
1150,3277071048,1498559410,4429098.0,29,4425117.0,17,True
1151,3277076708,1498559604,3547682.0,5,4.0,24,False
1152,3277122831,1498561176,4703773.0,19,3152713.0,38,False
1153,3277141049,1498561779,3331948.0,9,2640025.0,25,False
1154,3277147265,1498561975,4593831.0,18,3704482.0,23,False
1155,3277169467,1498562678,543897.0,27,3326875.0,37,False
1156,3277175546,1498562868,3325252.0,32,2626685.0,29,False
1157,3277179017,1498562976,2006913.0,31,2790766.0,11,True
1158,3277209959,1498563936,46.0,34,2621843.0,20,True
1159,3277270406,1498565736,4328182.0,37,464103.0,42,False
1160,3277283501,1498566110,726228.0,43,4646830.0,21,True
1161,3277285990,1498566182,26.0,30,111474.0,25,True
1162,3277286209,1498566188,36.0,36,4592777.0,8,True
1163,3277297305,1498566508,4372767.0,19,3659536.0,34,False
1164,3277312254,1498566932,15.0,30,1520578.0,41,False
1165,3277331491,1498567472,543897.0,26,3725701.0,8,True
1166,3277360472,1498568286,4429098.0,33,46.0,30,False
1167,3277383440,1498568915,36.0,47,1964407.0,27,True
1168,3277430053,1498570292,3152713.0,32,111474.0,9,True
1169,3277445396,1498570725,4328182.0,25,26.0,36,False
1170,3277457495,1498571072,3326875.0,30,4425527.0,38,False
1171,3277502885,1498572408,4592777.0,20,2790766.0,49,False
1172,3277526459,1498573071,1520578.0,22,3331948.0,27,False
1173,3277530246,1498573174,4.0,33,2626685.0,25,True
1174,3277565388,1498574155,464103.0,33,3704482.0,14,True
1175,3277585436,1498574745,4186376.0,29,4703773.0,10,True
1176,3277609129,1498575444,2108395.0,38,350190.0,15,True
1177,3277642650,1498576454,4592777.0,19,2621843.0,35,False
1178,3277677016,1498577503,3152713.0,15,26.0,41,False
1179,3277691703,1498577962,1838315.0,29,4593831.0,14,True
1180,3277707782,1498578485,36.0,38,2790766.0,41,True
1181,3277730855,1498579263,4324365.0,10,3715574.0,27,False
1182,3277744144,1498579717,2581813.0,40,3326875.0,35,True
1183,3277769947,1498580615,2006913.0,1,2621843.0,23,False
1184,3277794775,1498581509,1838315.0,46,464103.0,31,True
1185,3277799119,1498581666,4593831.0,35,4703773.0,29,True
1186,3277816670,1498582330,3786981.0,6,2967569.0,19,False
1187,3277830387,1498582859,4251435.0,35,3724222.0,14,True
1188,3277831396,1498582897,4372042.0,22,3.0,9,True
1189,3277853682,1498583761,4100699.0,13,46.0,28,False
1190,3277867284,1498584286,1964407.0,25,4425117.0,41,False
1191,3277897323,1498585474,4704126.0,28,2672298.0,28,False
1192,3277905327,1498585808,3747060.0,26,3715574.0,49,False
1193,3277914056,1498586165,4653139.0,17,3214108.0,30,False
1194,3277922412,1498586513,3714164.0,11,4251435.0,38,False
1195,3277928310,1498586759,3704482.0,15,4328182.0,39,False
1196,3277934674,1498587021,4186376.0,49,111474.0,27,True
1197,3277937287,1498587130,36.0,5,2621843.0,22,False
1198,3277974563,1498588720,4429098.0,8,2006913.0,22,False
1199,3277991178,1498589456,3963419.0,25,2512249.0,14,True
1200,3278008510,1498590202,1838315.0,29,3704482.0,14,True
1201,3278010775,1498590301,3724222.0,10,3.0,39,False
1202,3278014140,1498590450,46.0,14,4425117.0,31,False
1203,3278015358,1498590504,4151852.0,40,4324365.0,27,True
1204,3278019014,1498590665,4186376.0,25,26.0,11,True
1205,3278061206,1498592607,1964407.0,34,2790766.0,31,False
1206,3278080836,1498593531,4372042.0,33,1905619.0,21,True
1207,3278082996,1498593633,464103.0,41,4703773.0,26,True
1208,3278110163,1498594962,3747060.0,35,4324365.0,18,True
1209,3278114602,1498595186,3786981.0,19,4151852.0,28,False
1210,3278118753,1498595398,3724222.0,34,3714164.0,13,True
1211,3278137461,1498596377,36.0,11,2006913.0,29,False
1212,3278171855,1498598322,3477208.0,27,2672298.0,37,False
1213,3278176063,1498598577,4372042.0,40,4653139.0,14,True
1214,3278177232,1498598646,1905619.0,18,3.0,15,True
1215,3278232189,1498602279,3963419.0,9,4251435.0,30,False
1216,3278238643,1498602753,4653139.0,18,3714164.0,11,True
1217,3278239231,1498602795,3477208.0,35,4324365.0,13,True
1218,3278246661,1498603349,4704126.0,16,3715574.0,18,False
1219,3278279523,1498605906,4372042.0,28,2512249.0,4,True
1220,3278288580,1498606653,3724222.0,31,3963419.0,25,True
1221,3278304193,1498607937,4704126.0,42,4324365.0,32,True
1222,3278313560,1498608683,3477208.0,25,3715574.0,15,True
1223,3278320383,1498609217,4653139.0,9,1905619.0,22,False
1224,3278326373,1498609685,4251435.0,32,3214108.0,54,False
1225,3278365944,1498612698,2512249.0,24,1905619.0,10,True
1226,3278370778,1498613036,2967569.0,35,2672298.0,20,True
1227,3278387472,1498614179,4704126.0,19,3747060.0,1,True
1228,3278401709,1498615221,15.0,16,3547682.0,24,True
1229,3278401845,1498615229,4646830.0,26,3325252.0,8,True
1230,3278441447,1498617851,3714164.0,6,3.0,36,False
1231,3278449546,1498618358,3715574.0,40,2967569.0,39,True
1232,3278455612,1498618730,15.0,23,2626685.0,36,False
1233,3278458053,1498618881,350190.0,55,2581813.0,45,True
1234,3278458756,1498618923,2640025.0,21,726228.0,27,False
1235,3278470259,1498619637,3214108.0,34,3724222.0,17,True
1236,3278498607,1498621396,4372042.0,56,4251435.0,36,True
1237,3278534680,1498623562,3714164.0,47,3963419.0,45,True
1238,3278536469,1498623658,2581813.0,9,350190.0,35,False
1239,3278548190,1498624310,2640025.0,37,3325252.0,29,True
1240,3278549233,1498624366,3331948.0,23,726228.0,5,True
1241,3278554450,1498624637,3786981.0,18,2672298.0,35,False
1242,3278590724,1498626552,2512249.0,4,3214108.0,16,False
1243,3278601446,1498627098,1520578.0,17,3547682.0,38,False
1244,3278604624,1498627257,543897.0,16,3659536.0,24,False
1245,3278648453,1498629446,4646830.0,4,4.0,27,False
1246,3278675143,1498630701,2512249.0,27,3.0,51,False
1247,3278690226,1498631388,4372042.0,15,3214108.0,32,False
1248,3278691461,1498631443,543897.0,18,3659536.0,31,False
1249,3278691759,1498631456,1520578.0,14,726228.0,25,False
1250,3278707616,1498632184,2640025.0,19,4.0,10,True
1251,3278764475,1498634679,15.0,31,4646830.0,16,True
1252,3278779071,1498635278,3331948.0,48,3325252.0,19,True
1253,3278794972,1498635920,1905619.0,18,2512249.0,32,False
1254,3278815320,1498636739,3659536.0,17,350190.0,41,False
1255,3278885465,1498639438,2626685.0,31,3547682.0,15,True
1256,3278894409,1498639769,4.0,31,3331948.0,59,False
1257,3278898021,1498639901,1905619.0,28,3.0,11,True
1258,3278913507,1498640478,464103.0,12,4186376.0,41,False
1259,3278913764,1498640487,2006913.0,29,4429098.0,24,True
1260,3278950978,1498641847,350190.0,30,3659536.0,19,True
1261,3279022993,1498644510,4646830.0,46,3547682.0,61,False
1262,3279027482,1498644671,4429098.0,34,2006913.0,31,True
1263,3279029922,1498644761,4186376.0,18,464103.0,38,False
1264,3279048358,1498645425,15.0,25,2640025.0,46,False
1265,3279141603,1498648688,4186376.0,9,464103.0,28,False
1266,3279158362,1498649258,3325252.0,22,726228.0,40,False
1267,3279170185,1498649653,4429098.0,7,2006913.0,24,False
1268,3279200648,1498650626,3331948.0,38,15.0,35,False
1269,3279245214,1498651989,26.0,35,4593831.0,14,True
1270,3279270347,1498652751,46.0,33,2621843.0,23,True
1271,3279296457,1498653525,2626685.0,34,4646830.0,14,True
1272,3279344693,1498654922,4.0,33,726228.0,8,True
1273,3279352903,1498655150,4593831.0,44,26.0,36,True
1274,3279392401,1498656255,2640025.0,18,3547682.0,4,True
1275,3279441980,1498657653,2621843.0,31,46.0,27,False
1276,3279449712,1498657868,2626685.0,11,1520578.0,27,False
1277,3279564078,1498661092,26.0,34,4593831.0,21,True
1278,3279586792,1498661762,1520578.0,10,3325252.0,27,False
1279,3279683317,1498664739,46.0,35,2006913.0,29,True
1280,3279718819,1498665911,4704126.0,12,3477208.0,17,False
1281,3279723634,1498666075,26.0,45,464103.0,28,True
1282,3279800052,1498668807,46.0,43,2006913.0,51,True
1283,3279814904,1498669369,4704126.0,7,3477208.0,14,False
1284,3279862926,1498671234,464103.0,29,26.0,13,True
1285,3279901754,1498672829,1905619.0,14,3.0,32,False
1286,3279907240,1498673056,2672298.0,22,3715574.0,11,True
1287,3279952775,1498675056,464103.0,11,26.0,30,False
1288,3279990287,1498676792,1905619.0,24,2512249.0,31,False
1289,3280002255,1498677353,3715574.0,21,2672298.0,34,False
1290,3280092629,1498681889,4372042.0,37,3.0,19,True
1291,3280117786,1498683203,2672298.0,20,3477208.0,10,True
1292,3280169747,1498686271,4372042.0,29,3.0,12,True
1293,3280170927,1498686344,3477208.0,20,2672298.0,21,False
1294,3280219317,1498689683,4251435.0,24,2512249.0,35,False
1295,3280290578,1498695353,4251435.0,28,2512249.0,13,True
1296,3280349437,1498699685,4251435.0,11,2512249.0,23,False
1297,3280437500,1498705030,4372042.0,9,2512249.0,25,False
1298,3280440654,1498705204,15.0,30,2626685.0,30,False
1299,3280495952,1498708344,4372042.0,27,2512249.0,10,True
1300,3280507299,1498708980,543897.0,23,2581813.0,8,True
1301,3280520447,1498709677,2626685.0,49,15.0,36,True
1302,3280569987,1498712237,4372042.0,32,2512249.0,14,True
1303,3280581397,1498712812,2581813.0,31,543897.0,23,True
1304,3280624478,1498714881,3331948.0,28,726228.0,14,True
1305,3280678605,1498717378,2581813.0,24,543897.0,10,True
1306,3280710379,1498718751,726228.0,31,3331948.0,17,True
1307,3280779062,1498721604,2581813.0,13,3659536.0,25,False
1308,3280816387,1498723094,3331948.0,26,726228.0,10,True
1309,3280868403,1498725066,3659536.0,19,2581813.0,32,False
1310,3280916901,1498726853,4593831.0,33,4186376.0,33,False
1311,3280917061,1498726859,4429098.0,23,2621843.0,35,False
1312,3280960198,1498728412,2581813.0,33,3659536.0,32,True
1313,3280962519,1498728496,3331948.0,35,2626685.0,13,True
1314,3281023107,1498730687,4593831.0,34,4186376.0,17,True
1315,3281036396,1498731165,2621843.0,30,4429098.0,14,True
1316,3281076896,1498732598,2626685.0,6,3331948.0,23,False
1317,3281132641,1498734531,4593831.0,33,4186376.0,21,True
1318,3281159627,1498735438,2006913.0,15,2621843.0,40,False
1319,3281300755,1498739699,4593831.0,23,464103.0,20,True
1320,3281304392,1498739801,2621843.0,19,2006913.0,3,True
1321,3281439600,1498743560,4593831.0,38,464103.0,30,True
1322,3281467339,1498744321,46.0,27,2621843.0,20,True
1323,3281628099,1498748855,46.0,23,2621843.0,12,True
1324,3281703281,1498751136,4593831.0,34,26.0,13,True
1325,3281724378,1498751818,4704126.0,16,3715574.0,28,False
1326,3281780707,1498753670,46.0,26,2621843.0,20,True
1327,3281806883,1498754565,26.0,36,4593831.0,15,True
1328,3281853891,1498756259,4704126.0,14,3715574.0,35,False
1329,3281917774,1498758634,26.0,16,4593831.0,32,False
1330,3281979282,1498761532,3477208.0,14,3715574.0,28,False
1331,3281992071,1498762122,26.0,10,4593831.0,36,False
1332,3282010340,1498762967,3.0,26,4251435.0,17,True
1333,3282062366,1498765363,3715574.0,30,3477208.0,23,True
1334,3282102427,1498767274,3.0,30,4251435.0,17,True
1335,3282193242,1498772085,3715574.0,8,2672298.0,24,False
1336,3282203829,1498772723,3.0,23,2512249.0,12,True
1337,3282243909,1498775322,2672298.0,31,3715574.0,17,True
1338,3282263076,1498776662,2512249.0,37,3.0,27,True
1339,3282300073,1498778845,3715574.0,30,2672298.0,37,False
1340,3282333669,1498781591,3.0,9,2512249.0,33,False
1341,3282412777,1498787182,4372042.0,23,2512249.0,18,False
1342,3282475291,1498790882,4372042.0,15,2512249.0,32,False
1343,3282551966,1498795141,726228.0,20,15.0,30,False
1344,3282553363,1498795215,4372042.0,10,2512249.0,27,False
1345,3282621169,1498798783,15.0,43,726228.0,48,True
1346,3282763119,1498805187,2626685.0,6,15.0,26,False
1347,3282839690,1498808178,15.0,27,2626685.0,16,True
1348,3351961375,1501689968,2640025.0,30,2163.0,34,False
1349,3351963840,1501689713,2108395.0,14,39.0,25,False
1350,3351973181,1501689948,15.0,35,350190.0,15,True
1351,3351993496,1501691170,1838315.0,31,46.0,23,False
1352,3352043080,1501693514,2108395.0,31,39.0,23,True
1353,3352045427,1501693585,15.0,27,350190.0,6,True
1354,3352061045,1501694328,2163.0,36,2640025.0,44,True
1355,3352100275,1501696687,1883502.0,13,2512249.0,6,True
1356,3352104337,1501696708,46.0,17,1838315.0,24,False
1357,3352119361,1501697435,1333179.0,22,2586976.0,22,False
1358,3352140562,1501699072,5.0,2,1375614.0,14,False
1359,3352153962,1501699478,1883502.0,27,2512249.0,15,True
1360,3352163167,1501700250,2581813.0,21,3331948.0,45,False
1361,3352190511,1501701837,1333179.0,27,2586976.0,30,False
1362,3352200165,1501702344,1375614.0,28,5.0,46,False
1363,3352220260,1501703235,15.0,23,46.0,8,True
1364,3352237075,1501704325,3331948.0,31,2581813.0,12,True
1365,3352267755,1501706345,1838315.0,28,2672298.0,9,True
1366,3352275698,1501706655,46.0,20,15.0,24,False
1367,3352286942,1501707341,2163.0,20,350190.0,6,True
1368,3352291980,1501707728,2640025.0,3,39.0,18,False
1369,3352320088,1501709805,2672298.0,32,1838315.0,37,True
1370,3352323980,1501709928,1883502.0,28,2581813.0,23,False
1371,3352327788,1501710133,2163.0,30,350190.0,20,True
1372,3352328440,1501710110,2640025.0,37,39.0,12,True
1373,3352363731,1501713059,2586976.0,9,2512249.0,36,False
1374,3352367990,1501713461,3331948.0,25,1846548.0,11,True
1375,3352382741,1501714687,1333179.0,7,1375614.0,18,False
1376,3352383050,1501714791,2581813.0,16,1883502.0,34,False
1377,3352405556,1501717050,2586976.0,43,2512249.0,39,True
1378,3352409888,1501716965,1846548.0,15,3331948.0,30,False
1379,3352416060,1501717847,1375614.0,20,1333179.0,21,True
1380,3352427223,1501718561,2108395.0,29,350190.0,11,True
1381,3352455755,1501721066,46.0,37,2672298.0,16,True
1382,3352461389,1501721772,15.0,26,1838315.0,15,True
1383,3352462460,1501721682,2163.0,22,39.0,16,True
1384,3352464853,1501721846,350190.0,16,2108395.0,29,False
1385,3352501269,1501724893,46.0,18,2672298.0,38,False
1386,3352505678,1501725151,2163.0,24,39.0,39,False
1387,3352509754,1501725519,1838315.0,12,15.0,21,False
1388,3353737069,1501776112,1375614.0,40,2586976.0,22,True
1389,3353737967,1501776097,3331948.0,26,1883502.0,18,True
1390,3353738510,1501776049,1846548.0,33,2581813.0,50,False
1391,3353742932,1501776250,2512249.0,18,5.0,24,False
1392,3353837163,1501780417,2512249.0,10,5.0,21,False
1393,3353838092,1501780477,1883502.0,3,3331948.0,17,False
1394,3353841477,1501780495,2581813.0,28,1846548.0,44,False
1395,3353852872,1501781213,1375614.0,19,2586976.0,32,False
1396,3353901258,1501783438,15.0,15,2640025.0,29,False
1397,3353916502,1501784092,46.0,16,39.0,38,False
1398,3353935010,1501785107,2108395.0,20,1838315.0,17,False
1399,3353935410,1501785042,2163.0,33,2672298.0,32,True
1400,3353989523,1501788067,46.0,11,39.0,40,False
1401,3353994974,1501788243,2640025.0,31,15.0,21,True
1402,3354000170,1501788405,2672298.0,11,2163.0,32,False
1403,3354031843,1501790398,1838315.0,18,2108395.0,36,False
1404,3354057627,1501791875,3331948.0,29,5.0,11,True
1405,3354058128,1501791704,1846548.0,5,2586976.0,26,False
1406,3354063346,1501791916,2581813.0,16,1375614.0,40,False
1407,3354101340,1501794365,1333179.0,16,1883502.0,7,True
1408,3354118306,1501795143,2586976.0,19,1846548.0,7,True
1409,3354120039,1501795287,2581813.0,13,1375614.0,25,False
1410,3354123160,1501795750,3331948.0,41,5.0,21,True
1411,3354159000,1501797769,1883502.0,22,1333179.0,6,True
1412,3354162376,1501798071,2672298.0,51,350190.0,41,True
1413,3354167956,1501798430,2108395.0,31,46.0,15,True
1414,3354180190,1501799519,1838315.0,22,2640025.0,13,True
1415,3354210396,1501801673,15.0,29,2163.0,14,True
1416,3354214459,1501802089,350190.0,31,2672298.0,21,True
1417,3354219214,1501802497,46.0,61,2108395.0,43,True
1418,3354220626,1501802748,2640025.0,44,1838315.0,24,True
1419,3354247448,1501805037,15.0,20,2163.0,36,False
1420,3354249527,1501805085,1846548.0,8,2512249.0,34,False
1421,3354284596,1501808275,3331948.0,30,1333179.0,10,True
1422,3354286673,1501808227,1883502.0,32,2586976.0,12,True
1423,3354292598,1501808678,2581813.0,24,5.0,14,True
1424,3354297698,1501808911,2512249.0,30,1846548.0,30,True
1425,3354333670,1501811677,1333179.0,14,3331948.0,27,False
1426,3354341710,1501812156,2581813.0,8,5.0,26,False
1427,3354345479,1501812586,1883502.0,63,2586976.0,25,True
1428,3355640875,1501862527,15.0,23,2672298.0,9,True
1429,3355646788,1501862437,39.0,28,1838315.0,18,True
1430,3355653623,1501862456,46.0,33,350190.0,21,True
1431,3355657953,1501862443,2640025.0,8,2108395.0,27,False
1432,3355741305,1501865651,2672298.0,7,15.0,29,False
1433,3355751279,1501866080,46.0,48,350190.0,16,True
1434,3355751343,1501866062,2108395.0,23,2640025.0,35,False
1435,3355760651,1501866460,1838315.0,39,39.0,25,True
1436,3355805274,1501868434,1883502.0,30,1846548.0,6,True
1437,3355838924,1501870371,2581813.0,20,2512249.0,31,False
1438,3355853872,1501870769,1333179.0,21,5.0,19,False
1439,3355859622,1501870956,3331948.0,34,1375614.0,11,True
1440,3355887483,1501872023,1883502.0,26,1846548.0,31,True
1441,3355934709,1501874325,1375614.0,16,3331948.0,31,False
1442,3355938154,1501874417,2581813.0,7,2512249.0,29,False
1443,3355944219,1501874957,1333179.0,15,5.0,33,False
1444,3355980143,1501876485,2672298.0,3,39.0,15,False
1445,3356007093,1501878341,1838315.0,29,350190.0,2,True
1446,3356009819,1501878164,2640025.0,17,46.0,32,False
1447,3356035808,1501879387,2672298.0,7,39.0,33,False
1448,3356044327,1501879777,2108395.0,30,2163.0,40,False
1449,3356066834,1501881214,1838315.0,49,350190.0,24,True
1450,3356083896,1501882257,46.0,46,2640025.0,54,False
1451,3356100221,1501883136,1375614.0,21,1846548.0,9,True
1452,3356102779,1501883363,2163.0,22,2108395.0,44,False
1453,3356137447,1501885862,2586976.0,23,5.0,9,True
1454,3356148145,1501886376,1375614.0,24,1846548.0,17,True
1455,3356160859,1501887511,3331948.0,23,2512249.0,9,True
1456,3356189302,1501890649,2586976.0,13,5.0,44,False
1457,3356203606,1501890689,2672298.0,14,2108395.0,24,False
1458,3356203915,1501890688,3331948.0,10,2512249.0,35,False
1459,3356214219,1501891718,1333179.0,16,2581813.0,31,False
1460,3356245174,1501893795,2672298.0,34,2108395.0,56,False
1461,3356251885,1501894353,46.0,18,2163.0,41,False
1462,3356260301,1501895007,15.0,13,39.0,32,False
1463,3356274394,1501895999,1333179.0,50,2581813.0,23,True
1464,3356308437,1501897986,2163.0,31,46.0,28,True
1465,3356321398,1501898796,15.0,31,39.0,13,True
1466,3356371427,1501901703,2640025.0,36,350190.0,40,False
1467,3356461133,1501906005,350190.0,10,2640025.0,26,False
1468,3357766680,1501948822,1375614.0,26,1883502.0,11,True
1469,3357776843,1501949220,5.0,19,1846548.0,9,True
1470,3357776957,1501948824,2512249.0,21,1333179.0,31,False
1471,3357781916,1501948822,2581813.0,33,2586976.0,19,True
1472,3357885749,1501952142,2586976.0,19,2581813.0,9,True
1473,3357890369,1501952342,1846548.0,11,5.0,27,False
1474,3357892393,1501952465,1883502.0,30,1375614.0,19,True
1475,3357952027,1501954675,1333179.0,29,2512249.0,24,True
1476,3357974421,1501955545,350190.0,4,39.0,30,False
1477,3357986778,1501955993,2672298.0,31,2640025.0,17,True
1478,3358011344,1501956939,1838315.0,23,2163.0,20,False
1479,3358044227,1501958415,39.0,24,350190.0,7,True
1480,3358068997,1501959747,2672298.0,24,2640025.0,27,True
1481,3358069339,1501959734,15.0,30,2108395.0,20,True
1482,3358105051,1501961201,1375614.0,28,2512249.0,37,True
1483,3358109772,1501961325,2163.0,29,1838315.0,16,True
1484,3358153024,1501963496,2108395.0,34,15.0,33,False
1485,3358157593,1501963751,1846548.0,16,1333179.0,26,False
1486,3358183864,1501965032,2586976.0,4,3331948.0,29,False
1487,3358205135,1501966233,1375614.0,28,2512249.0,28,True
1488,3358228417,1501967261,1333179.0,30,1846548.0,16,True
1489,3358232771,1501967770,5.0,29,1883502.0,14,True
1490,3358237109,1501967991,3331948.0,11,2586976.0,28,False
1491,3358299746,1501971354,1883502.0,29,5.0,24,True
1492,3362113115,1502127470,5.0,31,2163.0,12,True
