,radiant_Disabler,radiant_Nuker,radiant_Carry,radiant_Initiator,radiant_Escape,radiant_Durable,radiant_Support,radiant_Pusher,radiant_Jungler,dire_Disabler,dire_Nuker,dire_Carry,dire_Initiator,dire_Escape,dire_Durable,dire_Support,dire_Pusher,dire_Jungler,match_id
175,3.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,2983344621
176,3.0,3.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2983467479
177,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,2.0,2983571441
178,4.0,2.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2983671569
179,4.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,4.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2983786347
180,2.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,3.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,2983844150
181,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,2983931333
182,4.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2983965240
183,4.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,1.0,3.0,2.0,1.0,1.0,2984356176
184,3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,3.0,4.0,1.0,1.0,0.0,2.0,2984415242
185,2.0,4.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,4.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,2984639741
186,3.0,5.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2984744617
187,3.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,5.0,5.0,1.0,4.0,3.0,1.0,2.0,0.0,0.0,2984862241
188,4.0,4.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,1.0,1.0,0.0,2985126328
189,4.0,4.0,2.0,1.0,4.0,0.0,2.0,0.0,1.0,4.0,4.0,2.0,3.0,1.0,2.0,2.0,0.0,1.0,2985292104
190,4.0,3.0,3.0,1.0,0.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2985468097
191,3.0,4.0,2.0,2.0,3.0,0.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,2985537145
192,4.0,4.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,0.0,2.0,2986341487
193,4.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,2986432328
194,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2986537078
195,4.0,3.0,3.0,3.0,4.0,1.0,1.0,0.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0,2986617948
196,5.0,4.0,2.0,3.0,1.0,2.0,3.0,0.0,0.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,2986720363
197,5.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,2986834561
198,2.0,4.0,3.0,1.0,3.0,1.0,1.0,2.0,0.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,2987084211
199,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2987211184
200,5.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2987313759
201,4.0,4.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,4.0,5.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,2987413414
202,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,2987524070
203,4.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2987642896
204,3.0,4.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2988308823
205,4.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,2988397066
206,5.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,0.0,0.0,2988609800
207,4.0,5.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,4.0,5.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2988704822
208,4.0,3.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,2989101259
209,3.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,4.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,2.0,2989360031
210,4.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2989528495
211,4.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,3.0,1.0,1.0,0.0,2989649323
212,4.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,5.0,4.0,4.0,3.0,4.0,2.0,2.0,0.0,1.0,2989854774
213,3.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,2989923124
214,2.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,4.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,2989983776
215,5.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,0.0,1.0,2990045419
216,4.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,0.0,3.0,4.0,3.0,1.0,3.0,0.0,2.0,0.0,1.0,2990098074
217,3.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,4.0,5.0,3.0,3.0,1.0,3.0,2.0,1.0,0.0,2991426553
218,3.0,2.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,4.0,5.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,2991536857
219,5.0,3.0,2.0,4.0,1.0,3.0,1.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2991607520
220,5.0,4.0,3.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,1.0,0.0,2991714067
221,4.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2991827866
222,4.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2991926227
223,4.0,4.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,0.0,1.0,2992074431
224,3.0,5.0,1.0,1.0,2.0,0.0,3.0,3.0,1.0,5.0,5.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,2992096687
225,4.0,4.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,2992217489
226,3.0,3.0,4.0,2.0,0.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,2992254380
227,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,5.0,3.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,2992344935
228,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,5.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,2992440348
229,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,3.0,2.0,4.0,1.0,4.0,2.0,1.0,0.0,1.0,2992490252
230,4.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,2992561442
231,4.0,5.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,3.0,5.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,2993918338
232,4.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,5.0,2.0,1.0,2.0,3.0,3.0,2.0,0.0,2994071101
233,4.0,5.0,4.0,1.0,4.0,0.0,3.0,1.0,1.0,5.0,2.0,3.0,5.0,2.0,3.0,2.0,0.0,1.0,2994154401
234,4.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,3.0,5.0,3.0,2.0,1.0,1.0,3.0,2.0,0.0,2994156674
235,4.0,4.0,3.0,4.0,2.0,2.0,1.0,2.0,0.0,4.0,5.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,2994271170
236,2.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,4.0,3.0,2.0,3.0,0.0,3.0,3.0,2.0,1.0,2994272179
237,4.0,5.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,4.0,5.0,3.0,4.0,0.0,2.0,2.0,1.0,0.0,2994362207
238,4.0,5.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,5.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2994454005
239,5.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,0.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,2994535806
240,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,1.0,2994582204
241,3.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,2994598672
242,2.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,2994658278
243,5.0,2.0,3.0,2.0,1.0,4.0,1.0,0.0,1.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2994731712
244,4.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2994783634
245,3.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,2995849940
246,4.0,5.0,3.0,3.0,1.0,1.0,3.0,1.0,0.0,3.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2995983959
247,5.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,3.0,3.0,4.0,2.0,4.0,1.0,0.0,1.0,2996126655
248,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,4.0,3.0,2.0,0.0,3.0,2.0,2.0,1.0,2996187887
249,3.0,5.0,2.0,3.0,1.0,4.0,2.0,1.0,0.0,4.0,4.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,2996231157
250,4.0,5.0,2.0,3.0,3.0,0.0,2.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2996284130
251,3.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,0.0,5.0,5.0,3.0,2.0,0.0,2.0,2.0,2.0,0.0,2996351487
252,3.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,0.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,2996369926
253,4.0,5.0,3.0,2.0,1.0,3.0,3.0,0.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,0.0,2996459060
254,5.0,3.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2996533153
255,5.0,5.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,5.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,2998267500
256,3.0,5.0,2.0,3.0,1.0,4.0,2.0,0.0,1.0,4.0,5.0,2.0,3.0,4.0,2.0,2.0,0.0,0.0,2998331898
257,4.0,3.0,2.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,5.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,2998457230
258,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2998503111
259,3.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,5.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3000212480
260,5.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,3000283640
261,5.0,3.0,2.0,5.0,2.0,3.0,2.0,1.0,1.0,3.0,5.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,3000335007
262,4.0,4.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,3000392744
263,4.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,0.0,5.0,4.0,2.0,4.0,2.0,3.0,2.0,0.0,0.0,3000445781
264,3.0,5.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,2.0,3.0,2.0,3.0,2.0,1.0,0.0,3000470960
265,3.0,4.0,2.0,2.0,4.0,2.0,1.0,0.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,3002149057
266,5.0,3.0,2.0,2.0,0.0,3.0,3.0,0.0,1.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3002208064
267,5.0,4.0,2.0,4.0,0.0,3.0,1.0,2.0,0.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,3002264249
268,4.0,2.0,2.0,3.0,5.0,2.0,2.0,0.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,2.0,3002329132
269,2.0,5.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,5.0,2.0,3.0,3.0,2.0,4.0,1.0,1.0,0.0,3002369769
270,4.0,5.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,0.0,3.0,0.0,0.0,3002405401
271,4.0,3.0,4.0,3.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0,3004059886
272,5.0,3.0,4.0,3.0,1.0,3.0,1.0,1.0,0.0,4.0,5.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,3004155377
273,5.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,0.0,4.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,0.0,3004233472
274,3.0,5.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3004301483
275,3.0,5.0,2.0,3.0,2.0,1.0,3.0,0.0,0.0,3.0,1.0,3.0,3.0,5.0,2.0,0.0,0.0,1.0,3032935500
276,3.0,5.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4.0,3.0,2.0,4.0,4.0,2.0,1.0,1.0,0.0,3033038349
277,3.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,5.0,3.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,3033099678
278,5.0,4.0,3.0,3.0,1.0,4.0,2.0,0.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3033148738
279,4.0,4.0,2.0,4.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,3045423864
280,5.0,4.0,2.0,4.0,1.0,2.0,3.0,0.0,0.0,4.0,4.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0,3045424107
281,4.0,4.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,5.0,5.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,3045498557
282,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,5.0,4.0,2.0,4.0,3.0,4.0,1.0,0.0,1.0,3045520943
283,5.0,4.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,3045588750
284,4.0,5.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,3.0,4.0,1.0,3.0,1.0,3.0,2.0,0.0,1.0,3045590815
285,4.0,4.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3045682599
286,4.0,5.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3045690961
287,4.0,3.0,2.0,2.0,0.0,3.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3045758754
288,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,4.0,5.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,3045791892
289,5.0,4.0,2.0,3.0,1.0,4.0,3.0,0.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,3045877131
290,4.0,4.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,5.0,3.0,2.0,4.0,3.0,1.0,1.0,0.0,2.0,3045880650
291,4.0,4.0,3.0,2.0,2.0,3.0,1.0,0.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3045925133
292,3.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,0.0,1.0,3045933663
293,4.0,5.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,5.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,3045936211
294,4.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,3045939311
295,4.0,5.0,2.0,3.0,1.0,3.0,3.0,0.0,1.0,5.0,4.0,2.0,3.0,4.0,2.0,1.0,1.0,0.0,3045974572
296,3.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,5.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,3045976946
297,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,0.0,1.0,3046015992
298,4.0,4.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,4.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,3046042387
299,4.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,3046046579
300,4.0,4.0,2.0,3.0,2.0,2.0,3.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3046074799
301,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,4.0,1.0,2.0,2.0,0.0,3046081228
302,4.0,4.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,3046093297
303,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,3046131986
304,3.0,3.0,2.0,2.0,5.0,3.0,1.0,0.0,1.0,2.0,2.0,4.0,0.0,3.0,1.0,2.0,1.0,0.0,3046141297
305,4.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,3046163418
306,4.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,5.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0,3046178890
307,5.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,3046197499
308,3.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,3046202305
309,4.0,5.0,2.0,3.0,0.0,3.0,2.0,0.0,1.0,3.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,3046206994
310,5.0,3.0,2.0,3.0,2.0,1.0,2.0,0.0,3.0,4.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3046232923
311,5.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,1.0,3046301476
312,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,5.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3046306403
313,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,3046318564
314,4.0,4.0,3.0,2.0,0.0,3.0,3.0,1.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,3046328361
315,4.0,3.0,3.0,3.0,4.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3046341244
316,5.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,4.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,3046345475
317,4.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3046431309
318,4.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,5.0,5.0,4.0,4.0,2.0,3.0,1.0,1.0,0.0,3046440970
319,3.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,0.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,3046452203
320,3.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3046496478
321,5.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3046497841
322,4.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,3046511778
323,4.0,5.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,3046557945
324,4.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3046590972
325,4.0,2.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,0.0,1.0,3046604146
326,4.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,5.0,5.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,3046704783
327,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,0.0,0.0,3046719189
328,4.0,4.0,2.0,4.0,3.0,1.0,2.0,0.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,3046730723
329,4.0,4.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,3046758563
330,4.0,3.0,2.0,2.0,3.0,3.0,2.0,0.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,0.0,1.0,3046767664
331,4.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,3046834934
332,4.0,3.0,3.0,4.0,4.0,2.0,1.0,0.0,0.0,5.0,4.0,2.0,4.0,1.0,3.0,3.0,1.0,1.0,3046855882
333,4.0,4.0,3.0,2.0,2.0,3.0,1.0,0.0,2.0,4.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,3046858029
334,4.0,4.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,5.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,3046890655
335,5.0,4.0,3.0,5.0,2.0,3.0,3.0,0.0,0.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,3046898789
336,4.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,0.0,1.0,3046933233
337,5.0,4.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,3046987063
338,4.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,0.0,5.0,5.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,3046987954
339,2.0,5.0,4.0,1.0,4.0,0.0,1.0,2.0,0.0,4.0,3.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,3046994814
340,3.0,4.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,3046996586
341,4.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3047016068
342,3.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,3047017541
343,3.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,5.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,3047026684
344,4.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3047032755
345,4.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,4.0,3.0,2.0,3.0,2.0,3.0,1.0,0.0,2.0,3047079817
346,4.0,4.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,3.0,3.0,3.0,5.0,2.0,1.0,1.0,0.0,3047085084
347,3.0,3.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,3.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,3047090764
348,4.0,3.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,3047092972
349,3.0,3.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,4.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,3047118411
