,id matches,patch,region,league_name,league_id,radiant_name,radiant_id,dire_name,dire_id,radiant_score,dire_score,first_ban_radiant,ban1,ban2,ban3,ban4,ban5,ban6,pick1,pick2,pick3,pick4,ban7,ban8,ban9,ban10,pick5,pick6,pick7,pick8,ban11,ban12,pick9,pick10,radiant_win
0,3661346789,21,18,PGL BUCHAREST MAJOR 2018,9584,LGD-GAMING,5.0,VGJ Thunder,15.0,27,21,0,51,3,58,57,60,103,100,19,87,43,41,94,49,12,65,27,77,29,63,16,72,15,1
0,3661415665,21,18,PGL BUCHAREST MAJOR 2018,9584,KG.LUMINOUS,,Eclipse,,23,28,0,100,103,78,85,57,51,60,62,19,34,77,65,41,43,27,87,102,49,69,22,83,8,0
0,3661474899,21,18,PGL BUCHAREST MAJOR 2018,9584,iG.Vitality,32.0,Invictus Gaming,23.0,9,22,0,60,51,57,100,3,103,62,27,14,65,87,29,68,94,104,19,72,43,30,11,111,12,0
0,3661553040,21,18,PGL BUCHAREST MAJOR 2018,9584,EHOME,26.0,LGD-GAMING,5.0,10,31,0,62,60,58,51,15,57,3,100,78,19,65,76,18,39,77,103,87,108,94,17,12,34,0
0,3661621609,21,18,PGL BUCHAREST MAJOR 2018,9584,LGD-GAMING,5.0,EHOME,26.0,35,20,0,60,62,100,58,15,57,51,3,11,39,78,12,94,77,19,30,65,54,29,33,40,63,1
0,3662803647,21,15,SL i-League Invitational Season 4,9579,I EAT ORANGE,,Infamous,52.0,17,27,0,60,16,112,57,84,3,100,51,11,86,1,38,39,15,27,19,65,12,102,72,69,8,0
0,3662847963,21,15,SL i-League Invitational Season 4,9579,Infamous,52.0,Sacred,,32,28,1,60,100,68,57,64,3,112,62,27,51,11,13,43,39,69,15,9,47,29,1,38,63,1
0,3663211527,21,18,PGL BUCHAREST MAJOR 2018,9584,Eclipse,,VGJ Thunder,15.0,13,23,1,100,103,51,60,77,57,62,3,19,78,34,94,43,107,88,87,48,15,82,65,49,69,0
0,3663220984,21,18,PGL BUCHAREST MAJOR 2018,9584,Invictus Gaming,23.0,KEEN GAMING,55.0,20,8,0,94,51,100,60,43,57,103,62,19,77,3,108,69,65,29,87,112,78,17,11,39,49,1
0,3663289947,21,18,PGL BUCHAREST MAJOR 2018,9584,Invictus Gaming,23.0,KEEN GAMING,55.0,21,19,1,60,100,57,62,3,94,51,11,68,19,47,81,87,41,16,111,29,46,65,77,78,15,0
0,3663290427,21,18,PGL BUCHAREST MAJOR 2018,9584,VGJ Thunder,15.0,Eclipse,,31,9,1,60,103,51,57,62,3,100,78,85,72,94,34,43,76,87,50,19,12,65,77,104,82,1
0,3663370749,21,18,PGL BUCHAREST MAJOR 2018,9584,Invictus Gaming,23.0,KEEN GAMING,55.0,33,20,1,57,100,3,94,51,62,60,68,11,77,43,29,78,19,65,87,108,102,34,81,39,41,1
0,3663487741,21,18,PGL BUCHAREST MAJOR 2018,9584,Invictus Gaming,23.0,VGJ Thunder,15.0,13,24,0,51,60,62,57,19,94,103,100,43,87,15,77,8,104,29,48,111,41,34,59,39,18,0
0,3663609201,21,18,PGL BUCHAREST MAJOR 2018,9584,Invictus Gaming,23.0,VGJ Thunder,15.0,25,27,0,51,60,19,103,62,57,100,77,87,94,29,34,3,49,78,30,88,104,8,15,72,39,0
0,3665291631,21,18,PGL BUCHAREST MAJOR 2018,9584,VGJ Thunder,15.0,EHOME,26.0,28,19,1,51,60,58,103,3,57,100,43,30,94,108,12,68,1,29,87,49,15,41,88,65,63,1
0,3665390743,21,5,ESL One Katowice 2018 powered by Intel,9633,New Beginning,,Next Gen Aorus,,4,20,1,51,38,60,19,62,57,3,27,69,77,78,4,65,109,34,88,100,22,17,41,49,72,0
0,3665392361,21,5,ESL One Katowice 2018 powered by Intel,9633,Hanoi Geniuses,,TEAM FLASH,,7,29,0,19,57,60,100,62,88,3,51,11,39,69,27,63,112,89,103,29,33,48,77,15,72,0
0,3665393185,21,18,PGL BUCHAREST MAJOR 2018,9584,VGJ Thunder,15.0,EHOME,26.0,17,6,1,51,60,58,57,3,94,103,27,13,49,43,77,15,62,23,101,12,29,34,59,76,48,1
0,3665462466,21,5,ESL One Katowice 2018 powered by Intel,9633,Next Gen Aorus,,New Beginning,,9,24,1,38,62,19,60,57,69,51,27,13,34,109,65,77,78,88,68,20,41,29,17,104,76,0
0,3665463695,21,5,ESL One Katowice 2018 powered by Intel,9633,Hanoi Geniuses,,TEAM FLASH,,33,36,0,19,88,60,57,62,100,51,69,86,68,41,3,63,27,30,65,54,15,11,76,49,13,0
0,3665479564,21,18,PGL BUCHAREST MAJOR 2018,9584,VGJ Thunder,15.0,LGD-GAMING,5.0,25,23,0,100,58,15,57,3,11,103,60,19,41,43,87,94,76,27,101,77,72,98,65,49,69,1
0,3665536042,21,5,ESL One Katowice 2018 powered by Intel,9633,Next Gen Aorus,,New Beginning,,49,54,1,38,62,19,69,57,27,60,51,78,3,109,65,72,11,30,34,13,16,8,77,20,67,1
0,3665567565,21,18,PGL BUCHAREST MAJOR 2018,9584,LGD-GAMING,5.0,VGJ Thunder,15.0,6,21,0,58,3,11,57,19,103,60,100,30,50,77,76,61,12,94,1,108,49,65,15,43,59,0
0,3665662407,21,5,ESL One Katowice 2018 powered by Intel,9633,Quid Pro Quo,,Skyville!,,26,25,0,19,57,60,88,13,51,107,65,100,39,63,59,54,43,86,75,47,12,29,114,78,1,1
0,3665663557,21,5,ESL One Katowice 2018 powered by Intel,9633,PG.Barracx,,Alter Ego,,34,19,1,19,100,68,88,15,57,60,69,64,30,39,77,13,81,34,104,62,67,22,1,43,93,1
0,3665773985,21,5,ESL One Katowice 2018 powered by Intel,9633,Quid Pro Quo,,Skyville!,,27,16,1,57,19,107,13,51,60,88,64,103,65,47,54,43,12,81,112,38,39,1,49,80,34,1
0,3665788523,21,5,ESL One Katowice 2018 powered by Intel,9633,Alter Ego,,PG.Barracx,,18,33,0,19,60,68,100,15,88,57,86,78,16,76,81,34,70,14,87,11,46,109,12,20,1,0
0,3666212178,21,8,ESL One Katowice 2018 powered by Intel,9633,No Creativity,,Falcon,,17,29,1,51,78,3,65,58,100,57,15,27,60,43,62,77,66,16,87,72,63,76,88,34,17,0
0,3666218561,21,8,ESL One Katowice 2018 powered by Intel,9633,Nemiga,,RMX,,29,8,1,51,19,58,57,91,78,3,62,30,60,77,59,15,47,103,102,11,76,72,61,63,81,1
0,3666299454,21,8,ESL One Katowice 2018 powered by Intel,9633,Nemiga,,RMX,,27,16,1,91,19,51,3,58,60,27,78,23,57,99,15,72,59,75,14,42,76,63,82,8,39,1
0,3666345336,21,8,ESL One Katowice 2018 powered by Intel,9633,No Creativity,,Falcon,,29,15,1,27,78,19,65,51,57,100,3,15,112,34,16,12,58,81,60,66,94,61,28,72,76,1
0,3666349184,21,10,ESL One Katowice 2018 powered by Intel,9633,Thunder Awaken,,TORUS GAMING,,39,21,1,60,57,65,61,51,34,27,78,68,48,29,16,17,93,13,104,100,107,11,54,49,59,1
0,3666376627,21,10,ESL One Katowice 2018 powered by Intel,9633,TEAM SOUTH ,,Gorillaz-Pride,,37,20,1,9,58,107,60,57,84,51,16,68,11,87,46,48,39,94,75,77,65,41,43,12,104,1
0,3666430052,21,8,ESL One Katowice 2018 powered by Intel,9633,No Creativity,,Falcon,,33,19,0,78,58,100,19,65,57,3,112,16,15,62,94,39,60,51,107,11,43,108,72,79,77,1
0,3666433628,21,3,ESL One Katowice 2018 powered by Intel,9633,TEAMMORIARTY,,Swiss Quality Gaming,,33,31,1,65,12,60,3,51,19,27,100,64,78,94,63,8,15,72,62,34,17,54,57,67,16,1
0,3666434044,21,10,ESL One Katowice 2018 powered by Intel,9633,TORUS GAMING,,Thunder Awaken,,19,23,1,61,65,107,8,38,34,27,51,86,57,1,70,12,94,15,39,13,19,91,76,85,20,0
0,3666438256,21,3,ESL One Katowice 2018 powered by Intel,9633,Team.GO,,Team Singularity,46.0,22,32,0,57,107,51,60,16,58,19,13,100,3,91,77,7,12,27,87,48,49,65,15,53,43,0
0,3666508579,21,10,ESL One Katowice 2018 powered by Intel,9633,Gorillaz-Pride,,TEAM SOUTH ,,30,46,1,51,57,65,107,29,60,100,16,68,19,91,12,75,69,15,86,58,39,61,41,104,43,0
0,3666529082,21,8,ESL One Katowice 2018 powered by Intel,9633,Syman,,MEGA-LADA E-sports,,10,21,0,112,60,69,16,19,38,78,57,30,100,15,59,20,34,66,64,11,46,72,41,63,8,0
0,3666530133,21,3,ESL One Katowice 2018 powered by Intel,9633,Team.GO,,Team Singularity,46.0,33,15,1,107,19,60,57,3,51,16,100,27,30,12,8,77,39,13,41,40,29,43,15,35,11,1
0,3666541967,21,8,ESL One Katowice 2018 powered by Intel,9633,Komanda,, iPlay Esports,,13,21,1,19,60,31,108,51,77,88,78,3,57,59,15,42,16,107,87,43,76,41,114,12,44,0
0,3666542496,21,3,ESL One Katowice 2018 powered by Intel,9633,Swiss Quality Gaming,,TEAMMORIARTY,,32,8,1,78,65,51,60,3,34,19,30,62,84,27,15,104,109,41,86,11,39,57,58,29,56,1
0,3666602503,21,3,ESL One Katowice 2018 powered by Intel,9633,TEAMMORIARTY,,Swiss Quality Gaming,,45,27,0,62,65,78,19,3,60,51,11,28,39,57,63,58,20,27,41,29,64,104,12,15,81,1
0,3666607897,21,8,ESL One Katowice 2018 powered by Intel,9633,Syman,,MEGA-LADA E-sports,,21,14,1,38,34,100,60,68,59,112,78,3,69,51,63,109,15,23,66,19,49,8,76,77,17,1
0,3666613384,21,3,ESL One Katowice 2018 powered by Intel,9633,Team.GO,,Team Singularity,46.0,9,37,0,51,19,16,107,3,60,100,30,7,13,77,41,54,29,104,27,8,42,76,49,39,47,0
0,3666619731,21,10,ESL One Katowice 2018 powered by Intel,9633,Midas Club ,,Cygnvs Gaming,,34,16,0,107,57,100,51,65,84,60,30,16,112,15,34,8,104,29,78,72,54,17,94,76,35,1
0,3666623074,21,10,ESL One Katowice 2018 powered by Intel,9633,Fanboys,,Show.†ime?,,39,33,0,107,94,3,61,60,57,100,16,68,86,1,13,17,39,78,34,12,8,69,76,104,15,0
0,3666636720,21,8,ESL One Katowice 2018 powered by Intel,9633,Komanda,, iPlay Esports,,32,14,1,19,77,3,60,31,108,88,78,87,27,42,15,57,43,16,29,47,54,39,63,34,1,1
0,3666668099,21,8,ESL One Katowice 2018 powered by Intel,9633,Syman,,MEGA-LADA E-sports,,20,37,0,66,68,59,60,69,38,30,51,34,88,65,77,63,109,27,13,41,61,15,18,1,95,0
0,3666688038,21,3,ESL One Katowice 2018 powered by Intel,9633,Wise Monkeys,,Game-Life Balance,,29,13,0,62,3,58,57,60,78,51,100,65,11,12,77,63,15,92,87,20,55,18,6,93,72,1
0,3666698105,21,3,ESL One Katowice 2018 powered by Intel,9633,Team Doggie,,Helsinki REDS,,36,12,0,60,57,51,72,58,3,19,78,100,27,12,94,77,15,30,107,54,13,63,49,39,34,1
0,3666702405,21,10,ESL One Katowice 2018 powered by Intel,9633,Cygnvs Gaming,,Midas Club ,,3,20,0,60,107,51,100,13,65,16,30,15,37,35,57,12,29,104,55,85,41,34,39,11,74,0
0,3666706475,21,8,ESL One Katowice 2018 powered by Intel,9633,Komanda,, iPlay Esports,,31,12,1,19,88,31,77,3,60,78,57,27,103,41,59,34,43,51,79,11,109,39,72,9,76,1
0,3666720817,21,10,ESL One Katowice 2018 powered by Intel,9633,Show.†ime?,,Fanboys,,35,23,1,107,34,3,57,60,61,100,30,16,86,69,13,17,39,94,76,9,65,1,88,63,104,1
0,3666764398,21,3,ESL One Katowice 2018 powered by Intel,9633,Wise Monkeys,,Game-Life Balance,,18,29,0,92,57,100,3,58,60,16,51,11,112,55,65,34,29,86,19,88,77,46,4,47,72,0
0,3666775743,21,3,ESL One Katowice 2018 powered by Intel,9633,Helsinki REDS,,Team Doggie,,38,38,0,51,19,57,58,72,78,3,100,27,107,16,77,65,69,29,15,48,34,96,13,104,17,0
0,3666829657,21,3,ESL One Katowice 2018 powered by Intel,9633,Wise Monkeys,,Game-Life Balance,,25,32,0,92,3,100,57,51,60,87,65,88,54,28,72,29,15,20,16,47,49,55,94,85,109,1
0,3667058965,21,2,ESL One Katowice 2018 powered by Intel,9633,M O R T Y,,Radiant Dota 2,,11,33,0,112,38,57,27,100,29,60,51,11,39,86,77,48,12,3,87,69,18,88,76,65,8,0
0,3667068640,21,2,ESL One Katowice 2018 powered by Intel,9633,Uncle Blink,,Five Friends,,23,21,0,85,46,59,75,15,57,16,27,21,112,39,72,41,48,45,88,102,19,82,8,11,74,1
0,3667114915,21,2,ESL One Katowice 2018 powered by Intel,9633,M O R T Y,,Radiant Dota 2,,36,39,0,112,38,57,60,27,51,100,86,103,87,18,48,65,12,96,15,77,39,29,43,58,13,1
0,3667119344,21,2,ESL One Katowice 2018 powered by Intel,9633,Five Friends,,Uncle Blink,,55,57,0,46,85,75,21,57,27,3,103,87,109,59,58,11,39,69,16,72,90,74,17,113,34,0
0,3667698112,21,5,SL i-League Invitational Season 4,9579,Fnatic,7.0,Execration,39.0,33,26,0,107,60,57,27,62,3,19,100,68,84,94,41,39,15,43,72,102,91,88,78,70,34,1
0,3667833474,21,5,SL i-League Invitational Season 4,9579,Execration,39.0,Fnatic,7.0,17,27,0,60,57,100,62,39,107,27,13,64,88,74,77,15,109,51,69,11,46,42,6,114,54,0
0,3668562177,21,2,SL i-League Invitational Season 4,9579,OpTic Gaming,13.0,BLUE PIKACHU,,39,22,1,68,15,30,51,86,57,3,100,58,107,11,19,69,80,12,13,87,49,8,43,54,47,1
0,3668631785,21,2,SL i-League Invitational Season 4,9579,OpTic Gaming,13.0,BLUE PIKACHU,,31,6,0,15,3,57,58,100,60,51,68,16,11,78,13,38,39,107,26,9,29,20,77,8,56,1
0,3669026454,21,18,ESL One Katowice 2018 powered by Intel,9633,LGD-GAMING,5.0,KG.LUMINOUS,,16,39,0,51,62,57,3,60,19,103,88,27,87,43,58,77,48,18,78,65,41,47,76,15,39,0
0,3669076622,21,5,ESL One Katowice 2018 powered by Intel,9633,Next Gen Aorus,,New Beginning,,10,30,1,38,69,19,57,60,34,62,51,27,39,3,11,15,13,47,64,33,65,41,54,72,8,0
0,3669093471,21,18,ESL One Katowice 2018 powered by Intel,9633,LGD-GAMING,5.0,KG.LUMINOUS,,48,19,1,62,103,15,51,60,57,3,100,30,19,58,41,77,78,47,12,104,33,16,72,87,67,1
0,3669095658,21,5,ESL One Katowice 2018 powered by Intel,9633,Quid Pro Quo,,BOOM ID,,17,30,0,19,62,65,60,88,57,51,13,100,27,11,15,34,77,86,114,63,104,49,47,76,39,0
0,3669097495,21,5,ESL One Katowice 2018 powered by Intel,9633,Execration,39.0,TEAM FLASH,,23,42,1,88,19,60,13,107,57,62,3,100,68,65,78,15,51,33,99,12,69,49,34,39,54,0
0,3669136916,21,5,ESL One Katowice 2018 powered by Intel,9633,New Beginning,,Next Gen Aorus,,33,19,1,57,38,69,19,34,60,51,3,62,64,11,12,47,39,72,8,58,104,43,49,22,17,1
0,3669150756,21,18,ESL One Katowice 2018 powered by Intel,9633,KG.LUMINOUS,,LGD-GAMING,5.0,16,33,0,62,103,15,51,60,57,3,100,19,11,12,78,77,41,87,29,102,16,76,94,81,22,0
0,3669156467,21,5,ESL One Katowice 2018 powered by Intel,9633,Quid Pro Quo,,BOOM ID,,13,36,1,62,88,57,19,51,65,60,77,87,64,34,94,54,78,28,104,11,39,15,108,109,29,0
0,3669192418,21,5,ESL One Katowice 2018 powered by Intel,9633,Execration,39.0,TEAM FLASH,,16,21,0,19,33,60,62,15,57,100,107,13,69,3,68,27,54,64,112,76,11,20,72,8,114,1
0,3669223136,21,18,SL i-League Invitational Season 4,9579,KG.LUMINOUS,,LGD.Forever Young,4.0,25,36,0,3,103,100,51,15,60,57,41,27,107,30,78,81,94,69,12,34,49,87,19,61,2,0
0,3669228773,21,5,SL i-League Invitational Season 4,9579,Geek Fam,24.0,Clutch Gamers,40.0,29,24,0,88,57,60,69,29,78,19,51,11,3,39,13,34,20,15,16,87,47,65,102,80,77,1
0,3669231416,21,18,ESL One Katowice 2018 powered by Intel,9633,KEEN GAMING,55.0,Sun Gaming,45.0,30,24,0,57,103,60,62,51,100,19,16,3,37,78,11,29,15,43,49,65,81,87,41,30,94,1
0,3669275546,21,5,ESL One Katowice 2018 powered by Intel,9633,Execration,39.0,TEAM FLASH,,14,11,0,19,33,60,62,13,100,57,15,107,51,11,86,12,69,88,68,27,39,41,76,9,94,1
0,3669297328,21,5,ESL One Katowice 2018 powered by Intel,9633,496 Vikings,,PG.Barracx,,28,20,0,62,19,15,60,34,57,88,51,27,68,65,77,109,11,47,39,69,81,104,72,29,94,1
0,3669300900,21,5,SL i-League Invitational Season 4,9579,Geek Fam,24.0,Clutch Gamers,40.0,30,6,1,57,19,51,88,69,60,62,107,27,15,34,65,77,39,78,87,63,49,29,11,55,94,1
0,3669302018,21,18,SL i-League Invitational Season 4,9579,LGD.Forever Young,4.0,KG.LUMINOUS,,26,19,0,51,103,60,3,57,100,62,107,19,78,43,27,76,58,50,87,65,12,49,34,39,94,1
0,3669307939,21,18,ESL One Katowice 2018 powered by Intel,9633,KEEN GAMING,55.0,Sun Gaming,45.0,24,34,0,57,103,51,100,60,62,16,3,19,68,81,13,15,94,29,48,86,43,41,76,69,25,0
0,3669370205,21,5,ESL One Katowice 2018 powered by Intel,9633,PG.Barracx,,496 Vikings,,25,42,0,19,62,60,34,57,15,27,51,68,100,47,72,29,41,20,69,102,8,39,94,78,76,0
0,3669388238,21,18,ESL One Katowice 2018 powered by Intel,9633,KEEN GAMING,55.0,Sun Gaming,45.0,38,19,0,57,103,62,16,60,78,51,11,100,19,43,63,34,108,29,15,3,20,69,49,39,81,1
0,3669457967,21,5,SL i-League Invitational Season 4,9579,Fnatic,7.0,TNC Pro Team,29.0,8,30,1,60,57,19,88,65,62,100,51,11,68,39,27,49,86,13,108,3,109,34,61,12,98,0
0,3669462612,21,18,SL i-League Invitational Season 4,9579,Invictus Gaming,23.0,LGD-GAMING,5.0,12,18,0,62,3,78,51,60,19,103,57,100,15,27,12,11,77,43,41,87,94,30,1,86,81,0
0,3669470453,21,18,ESL One Katowice 2018 powered by Intel,9633,Rock.Y,,Eclipse,,15,25,1,62,60,51,78,57,3,19,103,87,100,30,41,58,69,65,27,15,16,34,49,17,43,0
0,3669505748,21,18,ESL One Katowice 2018 powered by Intel,9633,Rock Gaming,53.0,EHOME,26.0,17,36,1,51,60,58,57,3,103,62,100,19,64,78,87,34,27,37,12,104,49,15,76,9,23,0
0,3669545110,21,18,SL i-League Invitational Season 4,9579,LGD-GAMING,5.0,Invictus Gaming,23.0,30,21,0,3,62,57,19,60,103,51,100,11,78,43,87,34,29,77,112,50,94,18,104,63,41,1
0,3669554370,21,18,ESL One Katowice 2018 powered by Intel,9633,Rock.Y,,Eclipse,,9,28,0,100,51,3,57,62,60,103,112,107,65,87,63,68,78,72,75,29,76,19,34,15,39,0
0,3669561629,21,8,ESL One Katowice 2018 powered by Intel,9633,No Creativity,,The Brestomans,,22,18,1,16,57,3,60,19,69,100,86,27,112,56,13,11,78,65,29,72,54,47,94,17,1,0
0,3669581323,21,5,SL i-League Invitational Season 4,9579,TNC Pro Team,29.0,Fnatic,7.0,22,7,1,57,60,3,19,88,51,62,27,84,34,86,67,87,39,102,30,17,29,77,81,15,8,1
0,3669608386,21,18,ESL One Katowice 2018 powered by Intel,9633,EHOME,26.0,Rock Gaming,53.0,6,1,1,60,58,57,103,3,51,62,107,65,54,104,15,78,75,12,13,50,29,112,46,90,17,1
0,3669663527,21,8,ESL One Katowice 2018 powered by Intel,9633,Nemiga,,HunkysFromZavod,,22,43,1,58,3,100,60,78,80,19,68,16,27,88,12,51,11,94,14,103,76,63,41,15,21,0
0,3669672435,21,8,ESL One Katowice 2018 powered by Intel,9633,No Creativity,,The Brestomans,,33,14,0,60,3,69,57,16,19,27,100,87,62,1,51,94,81,72,13,41,77,43,15,47,55,1
0,3669771534,21,8,ESL One Katowice 2018 powered by Intel,9633,No Creativity,,The Brestomans,,24,15,0,60,13,16,3,100,57,68,27,51,107,94,11,41,39,72,78,19,47,1,55,42,34,1
0,3669773993,21,3,ESL One Katowice 2018 powered by Intel,9633,Team Doggie,,5 Anchors No Captain,,7,30,1,57,19,16,3,60,30,100,51,68,112,15,77,34,12,72,8,29,65,39,17,76,21,0
0,3669774665,21,3,ESL One Katowice 2018 powered by Intel,9633,TEAMMORIARTY,,Echo.Int,,14,25,0,62,15,57,3,51,19,60,112,100,58,27,12,68,77,54,102,78,63,94,11,49,76,0
0,3669775093,21,8,ESL One Katowice 2018 powered by Intel,9633,MEGA-LADA E-sports,,M19,34.0,36,34,0,100,3,58,13,19,69,16,78,27,87,51,61,65,77,23,66,9,49,8,15,54,63,1
0,3669775605,21,8,ESL One Katowice 2018 powered by Intel,9633,Nemiga,,HunkysFromZavod,,18,36,1,58,60,100,3,78,51,19,27,16,87,15,11,88,12,94,63,57,47,14,34,62,21,0
0,3669854923,21,3,ESL One Katowice 2018 powered by Intel,9633,TEAMMORIARTY,,Echo.Int,,9,28,1,60,62,15,51,19,100,3,58,57,11,61,39,13,76,27,63,43,16,65,72,71,41,0
0,3669865768,21,3,ESL One Katowice 2018 powered by Intel,9633,Team Doggie,,5 Anchors No Captain,,26,3,0,30,51,3,60,57,16,19,62,27,84,29,54,77,34,65,37,15,12,78,72,38,18,1
0,3669870441,21,8,ESL One Katowice 2018 powered by Intel,9633,M19,34.0,MEGA-LADA E-sports,,25,30,0,27,3,13,100,69,57,30,19,112,78,61,65,77,51,107,23,63,41,34,88,76,60,0
0,3669942202,21,3,ESL One Katowice 2018 powered by Intel,9633,Team Doggie,,5 Anchors No Captain,,28,28,1,60,62,51,3,100,19,107,16,68,27,34,77,8,72,58,54,21,78,39,63,13,41,1
0,3670005141,21,10,ESL One Katowice 2018 powered by Intel,9633,team SOUTH,,Gorillaz-Pride,,43,23,1,33,51,104,58,9,60,57,78,100,11,16,39,59,46,112,30,47,28,63,109,98,8,1
0,3670056060,21,8,ESL One Katowice 2018 powered by Intel,9633,Vega Squadron,8.0,Komanda,,25,28,0,19,3,60,57,72,88,27,68,16,103,29,78,39,15,51,108,11,9,18,12,77,41,1
0,3670126295,21,10,ESL One Katowice 2018 powered by Intel,9633,Gorillaz-Pride,,TEAM SOUTH ,,44,31,1,58,104,51,57,100,9,60,16,68,86,11,15,8,69,19,65,102,76,109,12,4,34,1
0,3670141108,21,8,ESL One Katowice 2018 powered by Intel,9633,Komanda,,Vega Squadron,8.0,16,36,0,103,19,68,60,3,72,27,88,64,62,34,58,15,57,78,51,39,12,20,18,49,1,0
0,3670225184,21,3,ESL One Katowice 2018 powered by Intel,9633,Wise Monkeys,,Evil Corporation,,27,12,1,57,58,3,27,60,78,16,72,51,65,1,11,54,19,111,20,59,92,81,29,68,107,1
0,3670232622,21,10,ESL One Katowice 2018 powered by Intel,9633,team SOUTH,,Gorillaz-Pride,,24,7,0,58,60,51,65,57,104,107,100,75,86,8,15,34,12,78,39,49,98,4,59,95,48,1
0,3670240370,21,10,ESL One Katowice 2018 powered by Intel,9633,MAD KINGS,,Midas Club ,,36,16,0,62,100,84,57,60,51,16,27,19,68,15,29,55,85,107,54,13,65,94,63,49,8,1
0,3670270379,21,3,ESL One Katowice 2018 powered by Intel,9633,Wise Monkeys,,Evil Corporation,,16,32,1,57,58,3,65,60,92,16,27,19,30,29,34,15,77,51,11,78,100,48,39,54,13,0
0,3670314015,21,10,ESL One Katowice 2018 powered by Intel,9633,MAD KINGS,,Midas Club ,,33,17,1,100,62,57,19,16,13,51,79,107,3,11,8,109,1,48,65,55,54,34,15,94,39,1
0,3670327145,21,3,ESL One Katowice 2018 powered by Intel,9633,Wise Monkeys,,Evil Corporation,,12,37,0,58,19,65,51,92,57,3,60,27,100,29,34,18,77,55,8,109,78,76,49,52,101,0
0,3670425494,21,2,SL i-League Invitational Season 4,9579,CES,,Immortals,35.0,22,32,1,3,60,51,84,12,100,79,62,27,77,65,38,107,55,29,16,19,15,102,34,13,4,0
0,3670464891,21,2,SL i-League Invitational Season 4,9579,Immortals,35.0,CES,,13,10,1,16,62,107,60,51,100,3,27,83,66,12,72,4,13,63,38,104,19,76,34,10,11,1
0,3670541925,21,2,ESL One Katowice 2018 powered by Intel,9633,Animal Planet,,Anonymous,,28,22,1,58,60,19,100,51,107,3,16,27,11,103,48,57,13,15,65,8,20,28,104,78,29,1
0,3670587205,21,2,ESL One Katowice 2018 powered by Intel,9633,Animal Planet,,Anonymous,,35,10,1,19,107,86,60,100,51,16,27,62,3,11,29,57,48,13,49,72,65,54,104,109,34,1
0,3670671475,21,2,ESL One Katowice 2018 powered by Intel,9633,BLUE PIKACHU,,Radiant Dota 2,,28,26,0,3,51,100,57,27,60,103,16,68,38,94,77,34,41,13,87,39,49,8,54,18,80,0
0,3670678570,21,2,SL i-League Invitational Season 4,9579,VGJ.Storm,28.0,Animal Planet,,33,44,0,68,3,60,103,100,16,51,19,27,11,81,107,49,13,89,78,65,20,30,15,84,12,1
0,3670684368,21,2,ESL One Katowice 2018 powered by Intel,9633,Esports.Insane,,CES,,13,29,0,100,69,3,60,51,13,27,109,50,2,102,29,39,57,76,16,9,34,93,88,72,40,0
0,3670720184,21,2,ESL One Katowice 2018 powered by Intel,9633,Radiant Dota 2,,BLUE PIKACHU,,15,32,0,60,16,51,100,15,57,3,27,38,29,48,18,88,8,76,90,28,81,39,94,9,46,0
0,3670730423,21,2,ESL One Katowice 2018 powered by Intel,9633,Esports.Insane,,CES,,25,52,1,57,60,13,3,16,100,27,87,51,21,94,11,78,39,29,71,63,74,109,12,64,46,0
0,3670753957,21,2,SL i-League Invitational Season 4,9579,VGJ.Storm,28.0,Animal Planet,,22,37,0,19,3,100,103,11,16,27,89,68,13,94,49,78,77,96,51,81,8,57,43,65,61,0
0,3670768568,21,2,ESL One Katowice 2018 powered by Intel,9633,BLUE PIKACHU,,Radiant Dota 2,,46,33,1,60,29,51,100,15,57,3,103,38,16,77,18,81,8,87,19,39,13,34,54,58,49,1
0,3670782779,21,5,ESL One Katowice 2018 powered by Intel,9633,Execration,39.0,Clutch Gamers,40.0,32,3,0,51,69,15,57,88,80,60,62,19,3,11,13,100,77,64,95,39,49,65,98,2,76,1
0,3670788423,21,5,ESL One Katowice 2018 powered by Intel,9633,New Beginning,,TNC Pro Team,29.0,5,19,1,51,19,60,100,62,88,27,3,107,69,8,34,15,39,57,13,11,63,47,61,76,77,0
0,3670814208,21,2,SL i-League Invitational Season 4,9579,VGJ.Storm,28.0,Animal Planet,,15,28,0,19,3,100,103,11,16,27,68,107,78,94,81,38,18,49,15,13,8,108,12,65,41,0
0,3670830153,21,5,ESL One Katowice 2018 powered by Intel,9633,Execration,39.0,Clutch Gamers,40.0,25,51,0,19,69,62,57,88,80,51,60,100,11,78,39,65,13,3,87,34,29,77,15,8,41,0
0,3670848008,21,5,ESL One Katowice 2018 powered by Intel,9633,TNC Pro Team,29.0,New Beginning,,24,12,1,69,60,100,51,19,62,3,27,13,107,57,8,88,76,16,49,15,77,65,34,55,98,1
0,3670906487,21,18,SL i-League Invitational Season 4,9579,VGJ Thunder,15.0,Eclipse,,9,28,0,3,60,100,57,62,103,78,19,27,15,87,51,76,65,16,37,43,94,107,1,83,63,0
0,3670910709,21,18,ESL One Katowice 2018 powered by Intel,9633,KEEN GAMING,55.0,Newbee.M,,33,15,0,78,62,19,34,60,57,3,51,11,77,43,18,58,29,30,107,55,35,102,12,69,81,1
