,radiant_win,Disabler_radiant,Disabler_dire,Nuker_radiant,Nuker_dire,Carry_radiant,Carry_dire,Initiator_radiant,Initiator_dire,Escape_radiant,Escape_dire,Durable_radiant,Durable_dire,Support_radiant,Support_dire,Pusher_radiant,Pusher_dire,Jungler_radiant,Jungler_dire
4631,1,3,4,5,4,1,3,2,3,1,2.0,0,4.0,4,1.0,1,3.0,0,0.0
4632,0,2,4,3,4,2,2,3,2,3,1.0,2,1.0,1,3.0,0,1.0,1,0.0
4633,1,2,4,5,4,4,0,1,2,1,0.0,0,2.0,1,3.0,1,1.0,0,1.0
4634,1,4,5,5,4,4,1,3,3,1,2.0,2,0.0,1,3.0,0,0.0,0,1.0
4635,1,3,4,4,4,2,3,2,4,3,0.0,1,1.0,1,2.0,1,0.0,1,1.0
4636,1,4,5,3,3,2,1,2,3,2,1.0,0,1.0,1,2.0,1,2.0,1,2.0
4637,0,5,4,3,2,2,3,3,1,1,2.0,1,2.0,2,1.0,2,1.0,1,1.0
4638,0,2,4,3,3,3,1,0,3,1,2.0,1,1.0,2,3.0,2,1.0,1,1.0
4639,0,3,3,4,4,2,3,3,1,4,0.0,2,1.0,2,2.0,2,1.0,1,0.0
4640,1,5,5,3,4,1,4,4,1,3,2.0,1,3.0,2,1.0,0,1.0,2,0.0
4641,0,4,5,4,4,4,2,4,4,3,1.0,2,1.0,1,3.0,0,1.0,0,0.0
4642,0,3,4,1,3,2,1,2,3,1,1.0,0,1.0,2,2.0,2,2.0,2,1.0
4643,1,4,2,4,4,2,4,2,1,0,2.0,3,1.0,3,1.0,0,2.0,0,1.0
4644,0,4,3,3,3,2,2,2,3,2,2.0,1,1.0,3,1.0,2,2.0,2,1.0
4645,0,4,5,2,3,3,1,2,3,2,3.0,1,1.0,2,2.0,2,1.0,1,2.0
4646,1,4,4,4,3,2,1,3,2,4,1.0,2,2.0,1,3.0,0,1.0,1,2.0
4647,0,3,3,3,2,2,4,3,2,3,3.0,1,2.0,3,1.0,2,1.0,2,0.0
4648,1,4,5,4,4,1,3,2,1,0,1.0,2,1.0,3,2.0,0,1.0,1,0.0
4649,1,3,3,3,4,3,3,3,2,3,1.0,2,2.0,2,2.0,0,2.0,1,2.0
4650,1,4,4,4,4,1,3,2,3,2,2.0,1,2.0,1,1.0,1,0.0,1,0.0
4651,1,3,2,4,2,2,1,2,2,3,3.0,1,0.0,1,2.0,1,1.0,1,2.0
4652,0,4,3,2,3,1,2,4,1,1,1.0,1,1.0,2,2.0,1,3.0,2,1.0
4653,1,4,4,5,3,2,3,1,3,0,3.0,1,2.0,3,2.0,1,0.0,0,0.0
4654,0,4,2,3,4,3,3,4,1,2,0.0,3,2.0,1,3.0,0,1.0,1,0.0
4655,1,5,4,5,4,2,2,2,3,1,2.0,2,2.0,3,1.0,0,1.0,0,1.0
4656,0,4,3,3,4,1,3,3,3,1,4.0,3,0.0,2,2.0,1,1.0,1,0.0
4657,1,4,4,3,4,2,2,4,2,3,1.0,2,1.0,2,2.0,2,0.0,2,0.0
4658,0,4,4,4,3,3,1,2,4,1,1.0,3,2.0,2,1.0,2,0.0,0,1.0
4659,1,4,3,4,4,2,2,4,2,1,1.0,2,1.0,1,2.0,1,1.0,1,0.0
4660,0,4,4,4,4,3,1,3,2,0,2.0,3,0.0,1,2.0,1,0.0,0,1.0
4661,0,3,3,3,4,2,1,2,2,1,1.0,2,1.0,2,2.0,1,1.0,2,0.0
4662,0,4,5,4,4,1,2,2,3,1,3.0,1,2.0,3,1.0,0,0.0,1,1.0
4663,0,4,4,3,4,2,3,3,4,3,1.0,0,3.0,1,2.0,1,1.0,1,1.0
4664,0,5,3,4,4,1,2,3,1,0,0.0,2,2.0,3,1.0,0,0.0,0,1.0
4665,0,3,3,4,3,3,2,3,2,3,1.0,1,1.0,1,2.0,2,1.0,0,2.0
4666,1,4,3,3,4,2,3,2,3,0,2.0,3,2.0,3,2.0,1,0.0,2,0.0
4667,1,3,3,5,3,3,2,2,2,1,2.0,2,2.0,2,2.0,1,2.0,0,1.0
4668,1,4,5,4,4,3,3,0,3,2,1.0,1,3.0,3,1.0,0,1.0,0,0.0
4669,0,4,3,4,3,2,2,3,1,2,1.0,1,3.0,2,1.0,0,1.0,1,2.0
4670,0,4,4,4,5,2,2,2,3,1,2.0,2,2.0,3,2.0,1,0.0,1,0.0
4671,0,4,3,3,4,2,3,2,2,0,1.0,3,1.0,2,2.0,2,0.0,1,1.0
4672,1,3,3,2,5,3,2,3,2,1,2.0,2,1.0,1,3.0,3,0.0,3,0.0
4673,1,5,4,4,3,0,3,3,3,3,2.0,0,3.0,3,1.0,0,1.0,1,0.0
4674,0,3,4,4,3,2,1,2,2,2,1.0,1,2.0,2,4.0,1,2.0,0,1.0
4675,1,5,4,3,2,1,4,4,3,1,3.0,1,2.0,3,0.0,2,1.0,1,1.0
4676,1,4,5,3,4,3,1,3,3,3,3.0,1,2.0,2,4.0,2,0.0,1,0.0
4677,1,3,3,3,5,2,3,3,2,1,2.0,3,1.0,2,2.0,1,1.0,1,0.0
4678,1,4,2,5,2,1,3,4,1,1,1.0,2,2.0,2,2.0,1,3.0,0,2.0
4679,0,4,4,3,4,2,3,4,2,3,2.0,1,1.0,1,3.0,0,1.0,1,0.0
4680,1,4,4,5,3,2,2,2,2,1,2.0,0,4.0,4,2.0,0,1.0,0,0.0
4681,0,4,4,4,4,0,4,4,2,2,3.0,1,1.0,3,1.0,1,0.0,2,0.0
4682,0,3,4,2,4,3,2,2,3,0,2.0,2,2.0,2,2.0,2,2.0,1,1.0
4683,0,3,4,4,3,3,1,1,2,3,2.0,0,1.0,2,3.0,0,3.0,0,2.0
4684,1,3,3,4,4,3,3,2,2,2,1.0,1,2.0,2,2.0,0,1.0,0,0.0
4685,0,2,4,4,3,3,2,1,3,1,1.0,1,3.0,2,1.0,0,1.0,0,2.0
4686,0,4,5,4,3,1,2,3,2,2,1.0,0,4.0,3,1.0,0,1.0,1,1.0
4687,0,4,4,2,4,3,1,2,1,1,1.0,1,1.0,3,4.0,2,1.0,0,1.0
4688,0,4,4,3,2,3,2,2,2,1,0.0,1,3.0,2,3.0,2,1.0,1,0.0
4689,0,3,5,4,2,2,1,2,3,1,1.0,1,2.0,2,2.0,1,0.0,0,2.0
4690,0,3,4,4,4,3,2,0,3,0,3.0,1,2.0,2,2.0,2,1.0,0,0.0
4691,0,2,3,3,4,3,1,1,3,2,2.0,2,1.0,1,3.0,0,2.0,1,2.0
4692,0,2,5,3,4,2,0,2,4,2,1.0,0,2.0,1,2.0,0,1.0,1,1.0
4693,0,5,5,5,1,2,1,3,3,2,1.0,2,3.0,2,2.0,1,1.0,0,2.0
4694,0,4,4,4,4,2,1,4,3,2,2.0,2,0.0,2,3.0,2,0.0,0,0.0
4695,0,3,4,3,4,2,3,2,2,2,2.0,0,1.0,2,2.0,2,0.0,1,0.0
4696,0,4,5,5,4,2,2,3,3,2,2.0,1,1.0,3,2.0,1,0.0,0,1.0
4697,1,4,4,4,2,2,2,3,5,1,3.0,0,3.0,2,1.0,1,0.0,1,1.0
4698,0,4,4,4,3,3,2,3,3,5,0.0,1,2.0,1,1.0,0,2.0,1,1.0
4699,0,3,3,4,2,2,3,3,2,2,2.0,1,2.0,1,2.0,0,1.0,1,1.0
4700,1,5,2,3,4,0,4,3,2,1,3.0,3,1.0,4,0.0,0,1.0,1,0.0
4701,1,4,3,4,4,3,1,1,1,2,0.0,1,1.0,2,2.0,1,0.0,0,1.0
4702,0,3,4,3,3,2,2,2,3,0,3.0,2,2.0,2,2.0,1,1.0,1,2.0
4703,1,4,3,5,4,2,2,2,3,2,4.0,0,1.0,4,2.0,0,1.0,0,0.0
4704,0,3,5,3,4,3,1,3,1,4,0.0,1,1.0,1,4.0,1,0.0,0,1.0
4705,0,3,4,4,4,3,1,2,4,1,0.0,1,2.0,2,2.0,1,1.0,1,1.0
4706,1,2,4,3,5,3,1,1,3,2,2.0,2,2.0,2,3.0,0,0.0,0,0.0
4707,1,4,4,4,3,2,2,1,4,1,3.0,3,2.0,3,2.0,2,0.0,0,1.0
4708,0,3,4,3,2,1,3,3,3,1,1.0,1,3.0,3,1.0,1,1.0,1,1.0
4709,0,3,3,4,3,3,3,3,1,1,0.0,3,3.0,1,3.0,0,3.0,0,0.0
4710,1,5,3,4,3,0,3,5,2,2,4.0,3,0.0,2,3.0,1,2.0,1,0.0
4711,0,4,4,5,4,1,3,4,4,1,4.0,0,2.0,4,1.0,0,1.0,0,1.0
4712,0,4,4,2,3,2,3,4,1,3,0.0,1,2.0,1,2.0,2,3.0,2,0.0
4713,1,3,5,4,4,4,2,2,3,3,1.0,1,1.0,1,3.0,2,0.0,0,1.0
4714,0,3,3,5,5,2,2,2,4,2,1.0,0,3.0,3,1.0,0,0.0,0,0.0
4715,0,3,4,2,3,4,1,2,2,1,1.0,4,1.0,0,3.0,1,1.0,0,2.0
4716,0,4,4,3,4,2,1,2,2,2,2.0,0,1.0,2,4.0,1,2.0,1,1.0
4717,0,4,4,5,5,4,2,2,2,2,2.0,1,2.0,2,3.0,2,0.0,0,0.0
4718,0,4,3,3,2,3,1,4,2,4,2.0,1,3.0,1,3.0,2,2.0,0,2.0
4719,0,3,4,3,3,2,3,2,3,1,1.0,2,3.0,2,1.0,1,0.0,2,0.0
4720,0,3,5,5,3,3,2,2,1,2,1.0,1,2.0,1,3.0,1,1.0,0,0.0
4721,1,5,3,4,3,2,1,3,3,2,1.0,3,3.0,1,2.0,0,0.0,1,1.0
4722,1,4,5,3,4,3,0,2,4,1,3.0,2,1.0,1,3.0,1,1.0,1,1.0
4723,0,5,3,3,3,2,1,3,3,1,1.0,2,1.0,3,3.0,2,1.0,0,2.0
4724,1,4,3,4,4,2,2,2,4,0,1.0,2,2.0,2,2.0,0,0.0,1,0.0
4725,0,3,4,2,3,2,2,3,3,2,1.0,1,2.0,1,2.0,3,0.0,2,1.0
4726,1,3,4,4,3,3,2,1,3,2,3.0,1,0.0,1,3.0,0,2.0,0,1.0
4727,1,3,4,4,4,3,2,2,2,1,2.0,2,2.0,2,2.0,0,3.0,0,2.0
4728,1,3,5,3,4,2,3,2,3,2,0.0,1,1.0,1,3.0,0,2.0,1,1.0
4729,1,1,4,4,4,3,1,2,3,1,3.0,1,1.0,2,3.0,3,1.0,1,1.0
4730,0,4,4,5,3,2,3,2,3,1,4.0,0,1.0,3,1.0,0,0.0,0,1.0
4731,1,4,5,2,3,2,2,3,3,3,1.0,1,3.0,2,2.0,2,1.0,2,1.0
4732,0,2,1,3,4,2,2,2,1,1,2.0,2,0.0,1,2.0,0,3.0,1,1.0
4733,1,4,3,5,4,3,3,4,3,1,1.0,2,2.0,2,1.0,0,0.0,0,0.0
4734,1,4,4,4,4,3,2,3,1,2,1.0,3,1.0,2,2.0,0,1.0,0,0.0
4735,1,4,2,5,5,2,2,3,3,1,1.0,1,3.0,3,1.0,0,0.0,0,0.0
4736,0,3,5,5,4,2,3,3,3,2,1.0,1,2.0,2,3.0,1,1.0,0,0.0
4737,0,2,5,5,5,3,1,2,2,2,1.0,1,1.0,1,3.0,0,0.0,0,0.0
4738,1,2,5,4,4,3,1,1,4,2,1.0,1,3.0,2,1.0,2,1.0,0,2.0
4739,1,3,3,4,4,3,1,3,3,1,2.0,1,2.0,2,2.0,1,0.0,1,1.0
4740,1,5,2,5,2,2,2,3,2,1,1.0,1,3.0,3,1.0,0,1.0,0,2.0
4741,1,4,4,2,5,3,2,1,4,0,3.0,1,2.0,3,2.0,3,0.0,1,0.0
4742,1,4,4,4,5,2,2,3,4,3,2.0,1,1.0,1,3.0,0,0.0,1,0.0
4743,1,5,4,4,4,1,3,4,2,2,3.0,1,1.0,3,1.0,1,0.0,1,0.0
4744,1,3,4,4,5,1,2,1,2,1,3.0,0,1.0,3,2.0,2,0.0,1,0.0
4745,0,4,5,3,3,3,2,3,2,1,1.0,2,2.0,1,3.0,1,1.0,1,0.0
4746,1,4,4,3,4,2,2,2,3,2,0.0,3,0.0,1,3.0,2,1.0,0,1.0
4747,0,3,4,3,4,3,1,2,3,3,0.0,1,1.0,2,3.0,0,1.0,0,1.0
4748,1,3,5,3,4,2,1,2,4,1,0.0,1,2.0,3,3.0,1,0.0,1,1.0
4749,1,4,3,4,4,2,3,4,2,2,1.0,2,1.0,1,2.0,2,1.0,1,0.0
4750,1,4,2,4,4,2,2,3,1,1,1.0,3,0.0,2,2.0,1,1.0,1,2.0
4751,1,4,1,3,4,1,2,3,2,1,1.0,1,2.0,3,1.0,1,0.0,1,1.0
4752,1,4,4,4,3,2,2,3,4,2,1.0,2,1.0,2,1.0,1,3.0,1,2.0
4753,0,3,4,4,4,3,3,2,3,3,2.0,2,1.0,2,2.0,1,2.0,0,0.0
4754,1,4,4,4,3,2,2,3,2,0,1.0,1,2.0,3,1.0,0,2.0,1,1.0
4755,0,3,4,3,5,2,2,3,3,2,1.0,1,1.0,1,3.0,0,0.0,2,0.0
4756,1,4,4,3,4,3,2,3,3,3,1.0,1,2.0,1,2.0,1,1.0,1,0.0
4757,1,3,5,4,2,3,2,3,3,3,1.0,1,3.0,2,1.0,1,1.0,0,1.0
4758,1,3,4,4,3,2,2,2,3,2,0.0,2,2.0,2,1.0,1,1.0,1,1.0
4759,1,3,4,3,5,2,2,2,1,2,2.0,2,0.0,1,4.0,1,0.0,1,0.0
4760,0,5,4,3,5,1,3,3,3,1,4.0,1,0.0,2,2.0,1,1.0,2,0.0
4761,1,2,5,5,3,3,2,1,2,1,2.0,1,2.0,1,2.0,1,0.0,0,2.0
4762,0,3,4,5,3,2,3,1,4,1,2.0,0,3.0,2,1.0,1,2.0,0,2.0
4763,0,4,4,3,5,3,1,4,2,2,1.0,3,0.0,0,4.0,0,0.0,1,0.0
4764,0,3,4,4,4,2,2,3,1,2,0.0,2,1.0,0,3.0,1,0.0,1,0.0
4765,1,3,3,3,3,3,2,1,2,1,3.0,2,2.0,3,2.0,0,1.0,0,1.0
4766,1,1,4,4,5,2,2,1,3,1,3.0,0,1.0,2,2.0,2,1.0,1,0.0
4767,0,3,3,4,4,2,3,3,1,1,2.0,0,1.0,2,1.0,2,1.0,1,0.0
4768,0,4,2,2,3,2,3,4,1,2,1.0,2,2.0,1,3.0,0,0.0,1,0.0
4769,0,4,4,2,3,4,1,3,2,1,1.0,4,1.0,0,3.0,1,1.0,0,2.0
4770,0,3,4,2,3,2,2,2,4,1,2.0,1,2.0,3,1.0,2,1.0,1,1.0
4771,0,2,5,1,4,3,1,2,3,4,2.0,1,2.0,0,3.0,3,1.0,3,1.0
4772,1,5,3,4,4,1,3,2,2,0,2.0,2,3.0,3,1.0,1,1.0,1,0.0
4773,1,3,2,4,4,4,2,3,1,3,1.0,1,0.0,0,3.0,0,2.0,0,1.0
4774,0,4,4,4,4,3,3,1,2,2,2.0,1,0.0,3,2.0,2,1.0,0,2.0
4775,1,2,5,5,4,3,0,1,2,2,1.0,1,1.0,2,3.0,1,0.0,0,1.0
4776,1,5,4,4,5,2,2,2,3,1,1.0,2,1.0,1,3.0,1,0.0,1,0.0
4777,0,3,4,3,5,3,2,2,4,3,3.0,1,0.0,2,2.0,2,0.0,0,0.0
4778,0,5,4,3,4,3,3,3,1,3,1.0,2,1.0,2,2.0,1,1.0,0,1.0
4779,1,3,5,4,4,2,1,2,4,3,2.0,0,2.0,2,2.0,0,0.0,1,1.0
4780,1,4,4,4,5,2,2,2,3,2,1.0,1,2.0,3,1.0,1,0.0,1,0.0
4781,0,3,4,4,3,3,1,2,3,3,2.0,1,2.0,2,2.0,1,0.0,1,1.0
4782,1,3,2,5,3,2,3,4,0,1,0.0,2,1.0,2,2.0,0,2.0,0,1.0
4783,0,3,5,4,4,2,2,2,4,2,3.0,1,1.0,2,2.0,1,0.0,0,1.0
4784,0,3,4,3,4,3,2,1,3,2,2.0,1,3.0,1,1.0,3,2.0,1,1.0
4785,1,4,3,3,4,2,2,1,3,1,3.0,2,2.0,2,1.0,3,0.0,1,1.0
4786,1,3,4,4,3,1,4,2,3,1,2.0,0,2.0,4,1.0,2,1.0,1,1.0
4787,0,5,3,5,3,0,4,2,3,0,1.0,2,2.0,3,2.0,0,0.0,0,0.0
4788,1,3,4,4,3,2,3,1,3,0,4.0,1,0.0,4,1.0,1,1.0,0,2.0
4789,0,5,5,4,2,1,2,3,3,1,0.0,1,3.0,2,2.0,1,1.0,1,1.0
4790,0,4,3,3,5,2,2,4,2,4,0.0,1,0.0,1,3.0,1,0.0,2,0.0
4791,0,3,4,3,3,3,1,1,3,1,1.0,2,1.0,1,3.0,1,1.0,0,2.0
4792,1,5,5,3,4,2,1,1,4,1,2.0,3,2.0,3,1.0,2,1.0,0,0.0
4793,0,4,3,5,4,2,2,4,2,0,1.0,3,3.0,2,2.0,0,0.0,0,0.0
4794,0,5,4,4,3,3,1,2,4,1,1.0,1,2.0,3,0.0,2,1.0,0,3.0
4795,0,4,5,4,3,2,2,3,3,3,1.0,0,3.0,1,1.0,1,2.0,2,0.0
4796,0,4,1,5,4,1,3,2,1,1,3.0,1,0.0,3,1.0,0,2.0,0,1.0
4797,0,3,4,5,5,1,3,2,4,1,3.0,1,2.0,3,1.0,2,0.0,0,0.0
4798,1,4,5,3,2,3,2,4,4,2,3.0,2,2.0,3,2.0,2,0.0,0,1.0
4799,1,4,4,5,2,3,2,2,3,3,1.0,0,3.0,3,2.0,0,0.0,0,2.0
4800,1,4,3,4,3,1,3,1,3,1,1.0,0,3.0,4,0.0,1,1.0,0,1.0
4801,1,3,4,4,5,2,2,2,4,1,3.0,2,1.0,2,2.0,2,0.0,1,0.0
4802,1,3,3,3,2,1,4,2,1,2,1.0,1,3.0,2,1.0,1,3.0,1,1.0
4803,0,3,4,5,2,2,1,1,3,1,2.0,1,3.0,1,3.0,1,2.0,0,1.0
4804,0,4,4,4,4,2,3,4,3,3,4.0,0,0.0,2,1.0,0,0.0,1,1.0
4805,1,4,4,4,4,2,4,4,2,2,2.0,2,1.0,1,2.0,1,0.0,0,0.0
4806,0,3,5,4,4,3,1,1,3,2,1.0,0,2.0,2,2.0,0,1.0,0,0.0
4807,0,3,4,3,4,2,4,3,2,2,2.0,1,2.0,2,1.0,1,0.0,2,0.0
4808,0,4,4,3,4,2,2,2,2,1,1.0,1,0.0,3,3.0,2,1.0,0,1.0
4809,1,2,5,2,3,4,0,2,3,2,2.0,2,1.0,1,3.0,1,0.0,0,2.0
4810,1,4,3,4,3,3,2,4,2,2,3.0,2,1.0,1,2.0,0,2.0,0,1.0
4811,1,2,4,4,4,3,1,2,3,0,2.0,1,1.0,3,2.0,2,1.0,1,0.0
4812,1,4,3,3,4,3,2,4,0,2,1.0,3,0.0,1,4.0,0,1.0,1,1.0
4813,0,4,3,2,4,3,2,3,3,3,2.0,3,0.0,1,2.0,1,1.0,0,1.0
4814,1,3,4,3,4,2,2,1,4,1,1.0,0,2.0,2,1.0,2,0.0,1,1.0
4815,1,4,4,2,4,3,1,3,3,1,2.0,2,1.0,1,2.0,1,0.0,1,1.0
4816,1,5,3,4,4,3,3,3,2,2,1.0,1,2.0,2,2.0,2,1.0,0,0.0
4817,1,4,5,5,3,2,3,3,1,2,1.0,1,3.0,2,1.0,0,1.0,1,0.0
4818,0,2,5,4,4,3,1,1,4,2,3.0,2,0.0,2,2.0,2,0.0,0,1.0
4819,0,5,4,5,4,2,3,5,1,2,3.0,1,1.0,2,2.0,0,1.0,0,0.0
4820,0,4,4,4,4,2,3,2,2,0,1.0,4,3.0,2,3.0,0,1.0,0,0.0
4821,0,2,2,3,4,3,3,1,1,1,4.0,2,0.0,2,2.0,1,2.0,1,1.0
4822,1,3,4,4,4,4,1,3,3,2,3.0,3,0.0,2,3.0,1,0.0,0,1.0
4823,0,3,5,5,4,1,2,3,4,3,1.0,0,2.0,3,2.0,1,1.0,0,1.0
4824,0,4,3,4,3,1,4,2,1,1,0.0,3,2.0,2,2.0,0,2.0,1,1.0
4825,0,4,3,5,2,2,2,2,2,1,2.0,1,2.0,2,2.0,0,2.0,0,1.0
4826,0,3,5,2,3,4,1,2,3,4,1.0,1,2.0,2,3.0,3,0.0,0,1.0
4827,1,4,3,3,3,2,3,2,2,1,2.0,2,2.0,2,2.0,2,2.0,1,1.0
4828,0,5,2,4,5,3,2,3,2,2,2.0,2,1.0,1,3.0,2,0.0,0,0.0
4829,1,5,4,5,4,3,2,1,2,2,3.0,0,2.0,3,2.0,2,1.0,0,1.0
4830,0,1,4,5,4,2,2,2,2,2,3.0,2,1.0,1,3.0,0,1.0,0,0.0
4831,1,3,5,4,2,2,2,2,3,1,1.0,1,2.0,3,3.0,0,4.0,0,2.0
4832,1,5,4,3,4,3,1,4,2,2,1.0,2,2.0,1,2.0,3,1.0,1,1.0
4833,1,4,3,4,4,2,2,4,1,1,2.0,1,3.0,2,2.0,1,1.0,1,0.0
4834,1,3,3,3,5,4,0,2,2,3,1.0,2,0.0,1,3.0,1,0.0,0,0.0
4835,1,4,4,4,5,2,3,2,5,1,3.0,1,2.0,2,1.0,1,0.0,1,0.0
4836,1,4,3,4,3,2,3,3,1,2,1.0,1,2.0,3,2.0,0,1.0,0,2.0
4837,1,3,3,4,2,4,2,2,2,4,1.0,2,3.0,1,2.0,1,2.0,0,1.0
4838,1,3,5,4,4,2,2,3,4,1,2.0,1,0.0,1,2.0,1,1.0,1,2.0
4839,0,4,4,4,3,2,2,3,4,0,3.0,1,2.0,3,1.0,1,1.0,0,1.0
4840,0,4,3,4,5,2,2,4,2,1,1.0,1,2.0,3,2.0,1,0.0,0,0.0
4841,0,2,4,4,3,2,3,1,4,2,4.0,1,1.0,2,1.0,0,0.0,0,1.0
4842,1,4,3,3,4,2,3,3,4,1,4.0,1,2.0,1,2.0,2,0.0,1,0.0
4843,0,3,3,5,3,2,1,2,2,2,2.0,1,1.0,3,2.0,1,0.0,0,1.0
4844,0,4,4,4,4,2,3,2,4,1,2.0,3,2.0,2,2.0,1,1.0,0,0.0
4845,1,2,5,3,3,2,2,2,1,1,1.0,1,1.0,2,3.0,2,2.0,2,0.0
4846,1,3,4,3,5,3,1,2,4,1,1.0,2,2.0,1,3.0,3,0.0,1,0.0
4847,1,4,4,2,3,3,2,2,1,1,2.0,2,1.0,0,4.0,2,2.0,1,1.0
4848,1,4,3,2,2,1,3,2,3,1,3.0,1,2.0,3,1.0,1,1.0,2,1.0
4849,0,3,5,4,4,4,0,2,4,2,2.0,2,1.0,1,3.0,3,0.0,0,1.0
4850,1,4,4,3,5,3,3,2,1,4,1.0,0,2.0,2,3.0,2,1.0,1,0.0
4851,0,2,4,4,4,3,1,3,3,1,1.0,3,1.0,0,3.0,1,2.0,1,1.0
4852,1,3,2,2,3,2,2,3,2,3,3.0,2,1.0,3,2.0,0,1.0,1,0.0
4853,0,4,5,3,3,2,2,3,4,1,2.0,1,4.0,2,1.0,2,1.0,2,1.0
4854,1,4,3,3,3,1,3,4,2,1,3.0,2,1.0,1,1.0,2,2.0,3,0.0
4855,1,2,4,4,4,3,2,1,2,0,3.0,2,2.0,3,3.0,1,0.0,0,1.0
4856,1,3,3,5,3,1,3,3,3,2,2.0,1,2.0,3,1.0,0,1.0,0,1.0
4857,1,4,2,4,5,3,4,3,2,2,3.0,2,1.0,2,1.0,0,1.0,1,0.0
4858,0,3,4,5,3,1,3,1,3,3,3.0,0,2.0,3,1.0,0,1.0,0,1.0
4859,0,3,1,4,3,3,2,3,1,2,2.0,2,2.0,2,2.0,1,2.0,0,1.0
4860,1,4,5,3,3,1,3,3,3,2,1.0,1,4.0,2,1.0,1,1.0,1,0.0
4861,1,3,3,4,4,3,1,2,2,4,0.0,0,2.0,1,3.0,1,2.0,1,1.0
4862,1,5,3,4,3,0,3,5,2,3,3.0,1,1.0,4,1.0,0,1.0,0,0.0
4863,0,3,4,5,5,2,3,3,2,1,0.0,3,2.0,2,3.0,0,0.0,0,0.0
4864,1,5,2,4,2,0,4,5,2,2,1.0,0,2.0,4,0.0,1,2.0,1,1.0
4865,1,4,4,4,4,2,2,2,1,0,1.0,1,3.0,3,1.0,2,0.0,0,1.0
4866,1,3,5,3,4,2,3,3,2,3,1.0,0,2.0,1,3.0,0,1.0,2,0.0
4867,1,4,5,3,4,2,3,2,3,1,3.0,0,3.0,3,1.0,2,1.0,1,0.0
4868,0,3,4,2,5,3,2,1,3,2,4.0,1,0.0,1,2.0,1,1.0,1,1.0
4869,0,5,4,2,3,3,3,3,3,2,2.0,1,2.0,3,2.0,2,2.0,1,0.0
4870,0,3,4,4,5,2,3,2,3,2,2.0,2,1.0,2,2.0,0,0.0,0,0.0
4871,0,3,5,4,2,3,3,2,3,2,2.0,1,2.0,2,2.0,0,2.0,0,1.0
4872,0,3,2,3,4,2,3,4,1,1,3.0,2,0.0,2,2.0,1,0.0,2,0.0
4873,1,5,4,3,3,2,2,4,3,2,4.0,1,1.0,2,1.0,1,1.0,3,3.0
4874,1,5,4,4,3,2,1,4,2,4,0.0,1,2.0,1,2.0,1,1.0,1,1.0
4875,0,5,1,4,4,1,3,4,1,2,1.0,2,1.0,2,2.0,0,3.0,0,1.0
4876,1,5,4,4,4,2,3,3,2,0,2.0,3,2.0,2,2.0,1,0.0,0,0.0
4877,1,3,4,4,3,2,3,2,3,3,2.0,0,2.0,3,1.0,1,1.0,1,0.0
4878,1,3,4,5,5,2,2,3,2,2,1.0,2,2.0,2,4.0,0,1.0,0,0.0
4879,0,3,3,4,4,2,2,3,3,0,3.0,1,2.0,1,1.0,1,2.0,1,2.0
4880,0,3,4,3,3,4,1,2,2,4,1.0,3,1.0,0,3.0,2,1.0,0,1.0
4881,1,3,5,3,3,3,1,2,3,2,2.0,1,2.0,1,2.0,2,1.0,1,1.0
4882,0,4,4,4,3,2,3,3,4,2,2.0,1,2.0,3,2.0,2,0.0,1,0.0
4883,0,3,4,3,4,3,2,3,2,4,2.0,1,0.0,1,3.0,1,1.0,1,1.0
4884,1,2,3,5,2,4,1,3,2,2,1.0,1,1.0,1,3.0,0,2.0,0,3.0
4885,1,4,4,4,4,1,3,2,2,3,2.0,0,2.0,3,3.0,0,1.0,1,0.0
4886,0,2,4,4,4,2,2,0,3,1,2.0,0,1.0,3,2.0,2,0.0,1,1.0
4887,1,3,5,3,5,4,0,2,4,3,1.0,1,0.0,1,4.0,1,1.0,0,0.0
4888,1,3,4,4,4,2,2,3,3,1,3.0,1,0.0,2,2.0,1,1.0,0,1.0
4889,1,3,5,4,4,4,0,2,4,2,3.0,0,1.0,1,3.0,0,0.0,1,1.0
4890,0,4,4,5,4,2,3,2,2,0,1.0,0,4.0,4,1.0,0,1.0,0,0.0
4891,0,4,3,3,5,2,3,2,2,2,2.0,2,1.0,2,2.0,1,1.0,2,0.0
4892,0,3,2,3,4,1,4,1,2,2,2.0,0,1.0,3,1.0,1,1.0,3,0.0
4893,0,5,2,4,4,1,3,5,0,3,1.0,1,0.0,2,2.0,0,2.0,1,1.0
4894,0,3,4,4,5,1,4,2,2,4,1.0,0,2.0,3,1.0,0,1.0,1,0.0
4895,1,4,4,4,4,2,2,2,3,1,3.0,1,1.0,3,1.0,1,0.0,0,1.0
4896,0,2,5,3,3,3,2,2,3,1,3.0,2,1.0,1,2.0,2,0.0,1,1.0
4897,0,5,4,3,5,2,2,4,3,2,3.0,2,1.0,3,3.0,1,0.0,0,0.0
4898,0,5,4,4,3,1,3,5,1,3,2.0,1,2.0,1,3.0,0,2.0,2,0.0
4899,0,3,4,3,5,3,1,3,2,3,1.0,2,1.0,1,2.0,0,0.0,0,0.0
4900,1,4,5,3,4,4,1,1,5,3,3.0,1,0.0,2,2.0,2,0.0,1,1.0
4901,1,4,4,4,3,2,3,3,3,1,1.0,0,3.0,2,1.0,2,1.0,1,0.0
