,match_id,start_time,radiant_team_id,radiant_score,dire_team_id,dire_score,radiant_win,radiant_H1,radiant_H2,radiant_H3,radiant_H4,radiant_H5,dire_H1,dire_H2,dire_H3,dire_H4,dire_H5,radiant_P1,radiant_P2,radiant_P3,radiant_P4,radiant_P5,dire_P1,dire_P2,dire_P3,dire_P4,dire_P5,league_name
51,2872704848,1482741517,5.0,11,2208748.0,2,True,86.0,106.0,85.0,8.0,55.0,87.0,84.0,9.0,48.0,2.0,207829314.0,205813150.0,140153524.0,90892734.0,129958758.0,136700299.0,128423973.0,89774212.0,208796906.0,102856993.0,SL i-League StarSeries S3
52,2872726075,1482742252,2414475.0,14,3343967.0,4,True,111.0,11.0,10.0,88.0,84.0,65.0,62.0,48.0,79.0,104.0,136187546.0,262367336.0,101908305.0,141065684.0,222189151.0,111886687.0,136427601.0,124936122.0,157557921.0,355777879.0,SL i-League StarSeries S3
53,2872840052,1482746179,1836806.0,40,1983234.0,22,True,20.0,43.0,51.0,62.0,106.0,14.0,11.0,110.0,28.0,8.0,129585121.0,102644565.0,118134220.0,111114687.0,101586543.0,164184925.0,136575603.0,134679634.0,134903105.0,131022464.0,DOTA2 ACE Provisional
54,2872934827,1482749326,1836806.0,25,1983234.0,20,True,8.0,30.0,65.0,35.0,91.0,84.0,48.0,37.0,74.0,88.0,129585121.0,102644565.0,118134220.0,101586543.0,111114687.0,164184925.0,131022464.0,134903105.0,136575603.0,134679634.0,DOTA2 ACE Provisional
55,2872947875,1482749743,1272244.0,24,2414095.0,39,False,107.0,9.0,104.0,39.0,6.0,16.0,64.0,84.0,106.0,48.0,133084797.0,151550803.0,188674980.0,194673410.0,134683396.0,130049546.0,250604896.0,141010367.0,318518246.0,139406237.0,SL i-League StarSeries S3
56,2872955806,1482749991,4.0,45,3258149.0,56,False,65.0,39.0,107.0,54.0,87.0,51.0,64.0,11.0,84.0,8.0,134276083.0,135878232.0,142750189.0,124246681.0,89423756.0,88470.0,138154666.0,178096221.0,200520919.0,277742444.0,SL i-League StarSeries S3
57,2873057000,1482753028,2414095.0,40,1272244.0,42,True,87.0,109.0,65.0,70.0,84.0,106.0,88.0,63.0,111.0,23.0,250604896.0,139406237.0,130049546.0,318518246.0,141010367.0,134683396.0,188674980.0,194673410.0,151550803.0,133084797.0,SL i-League StarSeries S3
58,2873139009,1482755244,3258149.0,24,4.0,30,False,87.0,57.0,11.0,59.0,28.0,46.0,54.0,84.0,86.0,65.0,138154666.0,88470.0,178096221.0,277742444.0,200520919.0,135878232.0,124246681.0,89423756.0,142750189.0,134276083.0,SL i-League StarSeries S3
59,2873217217,1482757257,,5,2626685.0,32,False,8.0,65.0,82.0,23.0,75.0,84.0,104.0,93.0,80.0,30.0,173243564.0,117199412.0,136477860.0,160678812.0,135726105.0,158847773.0,168028715.0,114031486.0,89246836.0,117990312.0,DOTA2 ACE Provisional
60,2873258227,1482758280,4.0,16,3258149.0,28,False,35.0,54.0,87.0,64.0,16.0,30.0,11.0,41.0,93.0,84.0,135878232.0,124246681.0,89423756.0,142750189.0,134276083.0,138154666.0,178096221.0,88470.0,277742444.0,200520919.0,SL i-League StarSeries S3
61,2873311349,1482759595,1951061.0,12,2626685.0,44,False,11.0,88.0,71.0,10.0,5.0,32.0,106.0,100.0,70.0,55.0,136477860.0,117199412.0,160678812.0,173243564.0,135726105.0,89246836.0,168028715.0,158847773.0,114031486.0,117990312.0,DOTA2 ACE Provisional
62,2873645447,1482768503,2790766.0,38,3266312.0,16,True,48.0,106.0,86.0,28.0,63.0,87.0,16.0,54.0,33.0,20.0,53178236.0,81852496.0,100028335.0,159020918.0,123787524.0,10288378.0,23090404.0,77490514.0,158606677.0,169359249.0,ProDotA Cup Series by Azubu.tv
63,2874122448,1482786594,3580606.0,26,3706211.0,6,True,84.0,76.0,65.0,48.0,86.0,26.0,38.0,19.0,6.0,20.0,84853828.0,85937380.0,117956848.0,94004717.0,37658157.0,161617244.0,99539136.0,97676580.0,86834919.0,114817642.0,ProDotA Cup Series by Azubu.tv
64,2874166439,1482789009,3706211.0,8,3580606.0,39,False,46.0,18.0,64.0,108.0,91.0,63.0,98.0,13.0,107.0,86.0,97676580.0,86834919.0,116876282.0,99539136.0,114817642.0,94004717.0,117956848.0,85937380.0,84853828.0,37658157.0,ProDotA Cup Series by Azubu.tv
65,2874399645,1482804419,726228.0,29,2626685.0,10,True,98.0,87.0,54.0,107.0,55.0,8.0,48.0,29.0,28.0,79.0,186977347.0,114239371.0,139280377.0,135384059.0,139937922.0,168028715.0,114031486.0,89246836.0,158847773.0,117990312.0,Dota 2 Professional League 2016
66,2874447274,1482806978,726228.0,27,2626685.0,15,True,49.0,70.0,37.0,28.0,60.0,87.0,54.0,96.0,26.0,39.0,186977347.0,139280377.0,114239371.0,139937922.0,135384059.0,117990312.0,114031486.0,89246836.0,158847773.0,168028715.0,Dota 2 Professional League 2016
67,2874574677,1482813225,1951061.0,16,726228.0,23,False,104.0,13.0,54.0,84.0,9.0,76.0,87.0,16.0,23.0,48.0,117199412.0,136477860.0,160678812.0,173243564.0,135726105.0,186977347.0,114239371.0,139937922.0,135384059.0,139280377.0,Dota 2 Professional League 2016
68,2874626864,1482815523,2640025.0,22,1983234.0,17,True,63.0,30.0,28.0,48.0,104.0,107.0,8.0,54.0,87.0,65.0,103940975.0,103039499.0,111291593.0,137193239.0,173880329.0,134903105.0,136575603.0,131022464.0,164184925.0,134679634.0,SL i-League StarSeries S3
69,2874629195,1482815621,2854942.0,12,5.0,27,False,50.0,63.0,39.0,14.0,16.0,86.0,106.0,85.0,48.0,65.0,163879323.0,94738847.0,161857389.0,240727522.0,130291678.0,207829314.0,205813150.0,140153524.0,90892734.0,129958758.0,SL i-League StarSeries S3
70,2874661870,1482817011,726228.0,49,1951061.0,20,True,92.0,28.0,32.0,70.0,17.0,51.0,34.0,54.0,87.0,14.0,114239371.0,139937922.0,135384059.0,139280377.0,186977347.0,117199412.0,136477860.0,160678812.0,173243564.0,135726105.0,Dota 2 Professional League 2016
71,2874688069,1482818107,1983234.0,38,2640025.0,41,False,88.0,34.0,16.0,15.0,86.0,55.0,107.0,48.0,75.0,51.0,134903105.0,136575603.0,134679634.0,131022464.0,164184925.0,111291593.0,103940975.0,137193239.0,103039499.0,173880329.0,SL i-League StarSeries S3
72,2874710324,1482819026,5.0,33,2854942.0,18,True,86.0,54.0,51.0,39.0,71.0,11.0,50.0,62.0,28.0,70.0,207829314.0,90892734.0,129958758.0,205813150.0,140153524.0,161857389.0,163879323.0,240727522.0,130291678.0,94738847.0,SL i-League StarSeries S3
73,2874750028,1482820626,2626685.0,51,1951061.0,34,True,5.0,84.0,106.0,41.0,39.0,48.0,107.0,98.0,74.0,37.0,117990312.0,158847773.0,168028715.0,114031486.0,89246836.0,160678812.0,89296893.0,117199412.0,136477860.0,135726105.0,Dota 2 Professional League 2016
74,2874859028,1482824785,2626685.0,24,1951061.0,5,True,63.0,111.0,104.0,56.0,28.0,84.0,46.0,55.0,106.0,86.0,89246836.0,117990312.0,168028715.0,114031486.0,158847773.0,89296893.0,136477860.0,117199412.0,135726105.0,160678812.0,Dota 2 Professional League 2016
75,2874886020,1482825764,2634810.0,38,2789129.0,13,True,106.0,87.0,62.0,108.0,54.0,14.0,27.0,55.0,49.0,48.0,242837510.0,189350876.0,180950681.0,253962772.0,170015620.0,102024536.0,364508546.0,142974425.0,335523201.0,51684352.0,SL i-League StarSeries S3
76,2874890456,1482825926,1520578.0,23,20.0,10,True,106.0,108.0,60.0,63.0,37.0,74.0,65.0,85.0,86.0,48.0,139822354.0,138885864.0,131043881.0,186627166.0,89598554.0,216067541.0,119594755.0,176996872.0,133705802.0,103275898.0,SL i-League StarSeries S3
77,2874954033,1482828194,20.0,43,1520578.0,26,True,87.0,65.0,62.0,70.0,34.0,17.0,37.0,106.0,13.0,85.0,133705802.0,119594755.0,176996872.0,103275898.0,216067541.0,139822354.0,89598554.0,186627166.0,138885864.0,131043881.0,SL i-League StarSeries S3
78,2874954575,1482828213,2789129.0,11,2634810.0,4,True,28.0,26.0,11.0,107.0,70.0,87.0,106.0,84.0,54.0,38.0,142974425.0,102024536.0,335523201.0,364508546.0,51684352.0,189350876.0,242837510.0,180950681.0,170015620.0,253962772.0,SL i-League StarSeries S3
79,2875001438,1482829868,2634810.0,48,2789129.0,23,True,17.0,84.0,87.0,65.0,70.0,50.0,107.0,54.0,55.0,106.0,242837510.0,180950681.0,189350876.0,253962772.0,170015620.0,102024536.0,364508546.0,51684352.0,142974425.0,335523201.0,SL i-League StarSeries S3
80,2875084574,1482832785,1520578.0,23,20.0,9,True,84.0,6.0,30.0,9.0,65.0,44.0,107.0,108.0,50.0,93.0,131043881.0,186627166.0,89598554.0,139822354.0,138885864.0,216067541.0,176996872.0,119594755.0,133705802.0,103275898.0,SL i-League StarSeries S3
81,2875154580,1482835163,1218336.0,45,3099617.0,52,True,44.0,42.0,28.0,84.0,8.0,43.0,87.0,9.0,71.0,41.0,158571074.0,155045416.0,281830974.0,177572542.0,133651318.0,382862056.0,218435385.0,113437409.0,190115806.0,389217467.0,DafaeSports Indonesia Series Presented by Eternal Gaming
82,2875201550,1482836673,3456993.0,2,5.0,22,False,50.0,11.0,51.0,104.0,63.0,39.0,28.0,54.0,85.0,86.0,218500899.0,143125335.0,134979108.0,129848451.0,324443088.0,205813150.0,129958758.0,90892734.0,140153524.0,207829314.0,SL i-League StarSeries S3
83,2875215155,1482837104,1272244.0,22,15.0,30,False,35.0,92.0,111.0,51.0,42.0,54.0,87.0,28.0,84.0,46.0,194673410.0,133084797.0,151550803.0,93289364.0,134683396.0,125581247.0,131237305.0,221651179.0,107081378.0,106863163.0,SL i-League StarSeries S3
84,2875277415,1482838980,5.0,11,3456993.0,1,True,54.0,16.0,86.0,50.0,46.0,17.0,111.0,60.0,28.0,8.0,90892734.0,129958758.0,207829314.0,140153524.0,205813150.0,143125335.0,218500899.0,134979108.0,129848451.0,324443088.0,SL i-League StarSeries S3
85,2875296755,1482839533,15.0,14,1272244.0,35,False,79.0,8.0,107.0,55.0,17.0,70.0,57.0,62.0,39.0,16.0,131237305.0,125581247.0,107081378.0,221651179.0,106863163.0,134683396.0,151550803.0,133084797.0,194673410.0,93289364.0,SL i-League StarSeries S3
86,2875352553,1482841084,1218336.0,47,2486559.0,41,True,18.0,57.0,104.0,97.0,84.0,68.0,99.0,103.0,94.0,93.0,375355974.0,170013214.0,158571074.0,152323936.0,364590993.0,112195016.0,273376400.0,127234664.0,113437409.0,320467960.0,DafaeSports Indonesia Series Presented by Eternal Gaming
87,2875452710,1482843702,1272244.0,17,15.0,38,False,16.0,111.0,107.0,63.0,106.0,54.0,19.0,2.0,62.0,5.0,93289364.0,151550803.0,133084797.0,194673410.0,134683396.0,125581247.0,106863163.0,221651179.0,131237305.0,107081378.0,SL i-League StarSeries S3
88,2875521694,1482845421,2486559.0,11,1218336.0,27,False,29.0,50.0,17.0,90.0,109.0,54.0,84.0,2.0,87.0,28.0,379745420.0,127234664.0,202128398.0,113437409.0,162650324.0,375355974.0,155045416.0,158571074.0,152323936.0,128383829.0,DafaeSports Indonesia Series Presented by Eternal Gaming
89,2876102566,1482862085,3332295.0,30,2533075.0,17,True,112.0,46.0,63.0,108.0,16.0,28.0,56.0,104.0,92.0,22.0,93552791.0,112250781.0,123051238.0,90423751.0,86785083.0,23883296.0,97590558.0,43619695.0,26682464.0,42989814.0,ProDotA Cup Series by Azubu.tv
90,2876190009,1482865407,,27,3332295.0,25,True,6.0,102.0,63.0,37.0,16.0,13.0,65.0,84.0,3.0,93.0,42989814.0,23883296.0,97590558.0,26682464.0,43619695.0,112250781.0,86785083.0,93552791.0,90423751.0,123051238.0,ProDotA Cup Series by Azubu.tv
