,radiant_mu_glicko,radiant_rating_glicko,radiant_ratingSevenDaysAgo_glicko,radiant_sigma_glicko,radiant_mu_glicko2,radiant_phi_glicko2,radiant_rating_glicko2,radiant_ratingSevenDaysAgo_glicko2,dire_mu_glicko,dire_rating_glicko,dire_ratingSevenDaysAgo_glicko,dire_sigma_glicko,dire_mu_glicko2,dire_phi_glicko2,dire_rating_glicko2,dire_ratingSevenDaysAgo_glicko2,match_id
0,2116.441925259414,1835.6415567877475,1796.2411190086364,112.32014738866661,2001.856667453521,42.887242893566565,1894.6385602196044,1890.6437188258665,1616.4782533954321,1176.2062346531095,1145.6789966381612,176.10880749692905,1818.1398439431023,52.239985908575505,1687.5398791716634,1705.8039709651675,2897064589
1,1874.307269035178,1581.1806156490445,1522.1310457757108,117.25066135445338,1840.681807537732,44.80770642443657,1728.6625414766406,1726.1410025714151,2030.3941992692342,1952.0831367733158,1944.1735591568954,31.3244249983673,1975.980450384072,36.92338324786305,1883.6719922644143,1876.8934026683444,2897074199
2,1794.1147390088372,1523.794751096336,1420.6250008947773,108.12799516500046,1750.353653549221,44.513622927107676,1639.069596231452,1637.9113637396067,2062.95056144675,1821.7934320886961,1582.5617256972819,96.46285174322149,1946.9937734680748,45.87782329200129,1832.2992152380716,1805.6896167778784,2897155244
3,1994.8679040989105,1767.87826423028,1681.4389487296091,90.79585594745218,1939.0231885623,42.51024282788596,1832.7475814925851,1829.6684218137364,1849.791795394543,1620.1690523448592,1654.9437737257972,91.84909721987347,1785.9102498156735,46.26952162909895,1670.2364457429262,1681.382522190429,2897190211
4,2116.441925259414,1835.6415567877475,1796.2411190086364,112.32014738866661,2001.856667453521,42.887242893566565,1894.6385602196044,1890.6437188258665,2030.3941992692342,1952.0831367733158,1944.1735591568954,31.3244249983673,1975.980450384072,36.92338324786305,1883.6719922644143,1876.8934026683444,2897294037
5,2116.441925259414,1835.6415567877475,1796.2411190086364,112.32014738866661,2001.856667453521,42.887242893566565,1894.6385602196044,1890.6437188258665,2030.3941992692342,1952.0831367733158,1944.1735591568954,31.3244249983673,1975.980450384072,36.92338324786305,1883.6719922644143,1876.8934026683444,2897415426
6,2116.441925259414,1835.6415567877475,1796.2411190086364,112.32014738866661,2001.856667453521,42.887242893566565,1894.6385602196044,1890.6437188258665,2030.3941992692342,1952.0831367733158,1944.1735591568954,31.3244249983673,1975.980450384072,36.92338324786305,1883.6719922644143,1876.8934026683444,2897508853
7,2062.95056144675,1821.7934320886961,1582.5617256972819,96.46285174322149,1946.9937734680748,45.87782329200129,1832.2992152380716,1805.6896167778784,1994.8679040989105,1767.87826423028,1681.4389487296091,90.79585594745218,1939.0231885623,42.51024282788596,1832.7475814925851,1829.6684218137364,2897669822
8,2062.95056144675,1821.7934320886961,1582.5617256972819,96.46285174322149,1946.9937734680748,45.87782329200129,1832.2992152380716,1805.6896167778784,1994.8679040989105,1767.87826423028,1681.4389487296091,90.79585594745218,1939.0231885623,42.51024282788596,1832.7475814925851,1829.6684218137364,2897839994
9,2062.95056144675,1821.7934320886961,1582.5617256972819,96.46285174322149,1946.9937734680748,45.87782329200129,1832.2992152380716,1805.6896167778784,1994.8679040989105,1767.87826423028,1681.4389487296091,90.79585594745218,1939.0231885623,42.51024282788596,1832.7475814925851,1829.6684218137364,2898057696
10,1874.307269035178,1581.1806156490445,1522.1310457757108,117.25066135445338,1840.681807537732,44.80770642443657,1728.6625414766406,1726.1410025714151,1616.4782533954321,1176.2062346531095,1145.6789966381612,176.10880749692905,1818.1398439431023,52.239985908575505,1687.5398791716634,1705.8039709651675,2899199807
11,1616.4782533954321,1176.2062346531095,1145.6789966381612,176.10880749692905,1818.1398439431023,52.239985908575505,1687.5398791716634,1705.8039709651675,1874.307269035178,1581.1806156490445,1522.1310457757108,117.25066135445338,1840.681807537732,44.80770642443657,1728.6625414766406,1726.1410025714151,2899277641
12,1794.1147390088372,1523.794751096336,1420.6250008947773,108.12799516500046,1750.353653549221,44.513622927107676,1639.069596231452,1637.9113637396067,1849.791795394543,1620.1690523448592,1654.9437737257972,91.84909721987347,1785.9102498156735,46.26952162909895,1670.2364457429262,1681.382522190429,2899438605
13,1794.1147390088372,1523.794751096336,1420.6250008947773,108.12799516500046,1750.353653549221,44.513622927107676,1639.069596231452,1637.9113637396067,1849.791795394543,1620.1690523448592,1654.9437737257972,91.84909721987347,1785.9102498156735,46.26952162909895,1670.2364457429262,1681.382522190429,2899561092
14,1849.791795394543,1620.1690523448592,1654.9437737257972,91.84909721987347,1785.9102498156735,46.26952162909895,1670.2364457429262,1681.382522190429,1794.1147390088372,1523.794751096336,1420.6250008947773,108.12799516500046,1750.353653549221,44.513622927107676,1639.069596231452,1637.9113637396067,2899672816
15,2116.441925259414,1835.6415567877475,1796.2411190086364,112.32014738866661,2001.856667453521,42.887242893566565,1894.6385602196044,1890.6437188258665,1874.307269035178,1581.1806156490445,1522.1310457757108,117.25066135445338,1840.681807537732,44.80770642443657,1728.6625414766406,1726.1410025714151,2899868494
